ticker,cleaned_tweet,senti_label
BA,Told You invest in great American Companies $300 by year end happy trading.,bullish
DIS,shorts be like it's fine,bullish
NVDA,waiting to fly above 60 soon green 2 days for sure,bullish
BA,"Got in at $106 ,, was gonna sell at $150 But it looks I will sell for $400",bullish
BA,did anyone take me seriously when I said I said it’s time to fly!,bullish
BA,called it spot on again,bullish
BA,in the 170s in 20 mins? Who would have ever thought,bullish
BA,Amazing move here today. Congrats to all,bullish
BA,Where are all those bears now ? You were so confident this Monday,bullish
BA,"I want Boeing to return to ATH eventually, but please close below $170 on Friday.",bullish
BA,DO NOT BE LIKE NOONAN,bullish
TSLA,thank you for 2k this morning,bullish
BA,Shorts I am so happy you lost so much money since yesterday . This what you get for spreading rumors saying BK coming huh. You were betting against America. So learn your lesson and leave this alone. 200 here we come,bullish
TSLA,everybody loves touchless deliveries...its happening and TESLA has a backlog not just a little but a MASSIVE BACKLOG .......1000 here I come,bullish
GOOGL,Shorts are going to get burnt badly,bullish
AMZN,loving BGG for a soluble soon,bullish
DIS,Disney plus in Europe!! 200 by 2021. Better start building a position.,bullish
DIS,I hope you didn't short it,bullish
BA,Bring 757 With NEW TechBoeing,bullish
BA,Who grabbed shares under $100!?,bullish
KO,anyone else fill sub .40,bullish
BABA,looks like BABA wants to come back,bullish
BA,was that the dip to enter,bullish
FB,imagine going short on this based on an forced question. Ofc they gonna say the virus has an impact,bullish
CCL,you wont see single digit againfor a while,bullish
AMZN,my only red stock today. Funny,bullish
NVDA,Yes Ma’am!!! Yes Muther Fu$in Ma’am!!!!,bullish
TSLA,", Will likely hold these 200 shares for long time .",bullish
CCL,just loaded up see y’all on the moon in 3 to 6 months,bullish
AAPL,been coiling in this channel all day!!! Bout to breakout in a big way!!!!,bullish
MA,I picked up 5 shares at 200 two days ago.... should have bought way more. Oh well,bullish
BAC,about to launch past $22 for $23 close?? Let’s gooo,bullish
CCL,got in at $8.51 and sold half for $17.02 a minute ago. Riding on the house now. Feeling good!,bullish
TSLA,"bears be like Auto sales down, this is more than an auto company",bullish
TSLA,loaded 25 shares today long term,bullish
AAPL,gave all gains back from yesterday,bearish
NKE,hope this goes above 80 tomorrow and friday. Want to get some puts loaded for the weekend,bullish
AAPL,that was a beautiful move Senator Sanders no one was believing this bs rally,bearish
BA,I live to trade another day!,bullish
TSLA,"FYI saw 10 car haulers full of teslas y,s,3 rolling south on i5 in Cali today Fundingstillsecured",bullish
TSLA,bears are shorting at the market bottom...well good luck as Trump wants to see Dow at 30000 soon,bullish
BA,$168 ah Strong as an ox,bullish
BA,"get in now, it’s mooning tomorrow",bullish
BA,We're not letting them go out of business and Europeans start manufacturing all the planes.,bullish
BA,SHORTS GONNA GET THROTTLED TOMORROW. HERE COME THE PAIN!!!!,bullish
BA,Lil Told me Employees are Being Paid From Company Boeing to stay home for 2 weeks.. Truth,bullish
BABA,"Tariff issues under control, COVID 19 being contained, its time for the sleeping dragon to awake GO BABA",bullish
AAPL,new IPhones won’t be on time coronavirus slowed production. Definitely BEARISH for now .,bearish
BA,what a wonderful day here .. now the questions will the MM try to PR this sp back down.. over a year of negative headlines are they done??,bullish
TSLA,UP UP AND AWAY BACK TO 1000,bullish
TSLA,No bad news for last weekend could pull back nor the unemployment report will be.,bullish
BAC,reload at $20.00 then taking this to $26.02,bullish
AMZN,Droping down to $1504.87,bearish
BA,I’m only asking for another 30 tomorrow,bullish
BA,"this is my prediction for tomorrow. Job report in the am, Market goes down. Then House approves bill, market goes green. Typically planned out process.",bullish
BA,Still can’t believe that we were given an opportunity to buy this under 90$ . The world has gone mad.,bullish
BA,"reminder for the geniuses, people are expecting what’s coming on the report... it shouldn’t impact!",bullish
BA,who sold this at 95 few days ago???,bullish
BA,$225 soon Bad jobless claims expected that’s why 2 trillion stimulus,bullish
BA,Oh great skyfather Boeing please give us another fortuitous day in the market. Does anyone else smell a three peat,bullish
AAPL,the new iPhone will be able to process a stool sample,bearish
BA,let’s gooo buying 1500 more shares,bullish
BA,Looks like another good day,bullish
TSLA,oh it’s going to the moon today,bullish
TSLA,why is this down soooooo much??? Lol you shorts are screwed $600 today,bullish
MCD,"China goes back to normal, McDonald’s opens its doors",bullish
BA,poor bears those margin calls aka the type broker liquidates your holdings,bullish
BA,love me some bear money!!!,bullish
TSLA,"Ayo look at all these bears mad I hate to say I told y'all, but I told y'all Things fall apart when the center too weak to hold y'all",bullish
BA,THAT WAS THE 930 DIP?!? This is gonna be a great day. That's a strong uptrend kids.,bullish
BA,I am out - thank you BA - go higher more for my Bulls,bullish
CCL,short covering will drive this much higher good bye cockroaches,bullish
TSLA,boeing challenging you to double your stock price in a week Again,bullish
AAPL,can’t wait for this drop mark my words or make fun of me,bearish
TSLA,How many Bears bought a lot of puts yesterday and on a borrowed money.??. ...wow I guess lots of you,bullish
CCL,sorry shorts but you’re no match for endless Fed money,bullish
FB,underperforming the dow by 13 this week,bearish
NVDA,$260 and this b is gonna crash,bearish
BA,willing to accept pattern day reader to lock in gains,bullish
BA,if only I added more below 100,bullish
HD,this my just dump shortly,bearish
BA,ok I’m in ! Last time I’m missing the train this time I’m not gonna miss the plane ! Fuck ittttttttt !,bullish
TSLA,let’s go to the top,bullish
NKE,why can't All stocks be this easy,bullish
CCL,Just taking a little nap.. Soon,bullish
BA,This baby is just getting started,bullish
TSLA,Dow exploding. Tesla going down. bears getting scared. Yep.,bullish
BABA,Moody’s says Alibaba is an A1. So do I.,bullish
BAC,shorts told me BAC will be on sale. 5$ they said,bullish
BA,it’s stuck!! 238 shares 95.23,bullish
FB,GTFO NOW!!!!!!!!! MARKETS ABOUT TO CRASH REAL HARD. .. CASES ARE,bearish
AMZN,this market is so manipulated it’s funny .,bearish
CCL,"should have bought all my calls at 8, but 12 will work",bullish
SBUX,I mean...cheers to everyone who snuck in at 55 I've been rollin up daily to Sbux and they are PACKED...I mean full out packed. It's my one daily joy WASP life not ashamed,bullish
FB,"if there is five different people do a speech everyday, then SP will go to 3000? Interesting",bearish
TSLA,"O Boy, BA is now the art of the deal. Let’s get it",bullish
MSFT,i like it short term,bearish
TSLA,dip of the day next leg 560,bullish
SBUX,come to daddy..... come to daddy I love you a whole lot at $57 keep coming,bullish
TSLA,aww bears having their day,bullish
TSLA,"Pro Gamer Move, Averaged down, and bought a lower strike, at super discount. Should I say thanks for the cheap calls now?",bullish
BA,"hedging my shares with a put, have to protect yourself bruh",bullish
BA,stock falls by $1 and bears start going wild . Y'all clowns,bullish
TSLA,Take off time is around 330 Buckle up please and remember No smoking on board to respect Covid-19’s privacy!,bullish
AAPL,today is not going to go down to $244 like yesterday!,bearish
AAPL,heavy selling into close?? looking for small profit scalp $100-$200 but will hold until the last 2 min of trading for a repeat of yesterday’s close.,bearish
DIS,HOWS THAT BURN FEEL!! COVER ASSHOLES,bullish
CCL,I just got in on Carnival last week. Whats with all he Bears this thing is 60 off its highs.. How much lower do you guys want it to go?,bullish
DIS,How'd everyone's puts do for them today?,bullish
WMT,back to $119 by next week.,bullish
TSLA,RED COMING IN HOT PLUS 3. SUMTHIN MILLION JOBLESS CLAIMS,bearish
BA,It might go back to where it was last month which is in $300’s very soon. I personally think this is still the best time to get on aboard before it takes off.,bullish
BA,let's be in da money,bullish
BA,alan sloan is one bitter dude LOL he wrote the article posted an hour ago,bullish
CCL,remember that one time you could buy this for 10$ a share but you were too afraid to take a risk? I don’t.,bullish
BA,Quick question..Has Anyone seen Noonan?,bullish
BA,"got in at $91 bought 110 shares and also bought 4 puts ending tomorrow, made over $60,000 in less than 3 days and tomorrow will be much more!",bullish
BA,MBGA Make Boeing Great Again,bullish
BA,200$ Tomorrow . Took a little bit longer than a week but we’re rebounding at a fast pace .,bullish
TSLA,America got more powerfull ind. when they stop.,bearish
MSFT,my 3 puts gonna make me money,bullish
BA,FLY BOEING!!!! over 1 million job pending the 2T bill.. To big to fail..,bullish
BA,doubles and them pulls back 3 and bears are talking trash,bullish
BA,Give me a DipDip s’ Got Powder,bullish
BA,hello they have many divisions.. defense worth more.. they still building choppers and missiles.. satellite division still building satellites.. they still have back orders on planes that are not grounded 787.. and cargo planes,bullish
DIS,I want to Thank the BEARS in advance for their future covering and the energy snd momentum they will provide,bullish
WMT,wow it just seem they are holding her down and option pricing is jacket up on RH I gonna starting pulling out of there,bullish
WMT,only a matter of time,bullish
WMT,haha here is a clue. When stock market is red Walmart is green,bullish
FB,417 $180 calls on sale. I’ll keep you posted how this trade goes...,bullish
BA,I suggest if your long not to look your brokerage accounts today. It won’t be pretty! Lol,bullish
BA,even if you don’t like boeing just play for the squeeze poor shorts! They will pay for it,bullish
BA,"late morning charge, RUN FOR THE DAY Seriously, gov’t contracts, company buying, indicators are looking good.",bullish
NFLX,should of doubled my call,bullish
BA,"If the fear made you sell, I feel bad for you son. I got 99 problems but a bear ain't 1",bullish
WMT,"Guys stop complaining. This stock is held down for sure. If you want to profit, just keep buying at these low levels and wait for their numbers! You need to be patient with this. It's much less volatile than other companies. LT $150",bullish
TSLA,its like a bad bloating after eating a salad. You knew its bad for ya but you still had it.Thats all bulls...the bloating is real and you gonna have a diarrhoea,bearish
MA,"The price is good to get in. If You can’t run with the big dogs then stay on the porch. Great opportunity for long term investors. To many great minds working on a CV antiviral drug, success will come. Then MA will",bullish
AAPL,"Apple products don’t get Virus , we all know that",bullish
AAPL,the right thing to do is buying more shares Now,bullish
BA,I forget how low the volume can get on Friday,bullish
JNJ,no other place I’d rather be.. $130 soon.,bullish
BA,Jesus Christ. They are clapping,bullish
NFLX,Whole planet will now subscribe to Netflix..,bullish
AAPL,looks like a big trap to me,bullish
BA,who shorts the biggest stimulus in history? This isn’t sell the news event,bullish
TSLA,a $10 pump... you bulls are imbeciles,bearish
CCL,ok just keep adding to your short,bullish
BA,think i’m crazy I bought 5 $180 calls for the close if get a rally here ima be happy squeeze !!,bullish
TSLA,what a splash my puts are going to bring in the money,bearish
AAPL,"sadly, da only thing poor bears can cling to is more bad news",bullish
NVDA,Excellent.. 400 by the end of the year,bullish
TSLA,"Bulls are clowns. The U.S will surpass 100,000 infections over the weekend. Big headline coming",bearish
TSLA,"Buy Tesla Stock, Wall Street Says. A Comeback Will Happen Eventually",bearish
CCL,buy buy buy! Is like pumping water out of the,bullish
GOOG,"gaps up next Monday, just hold strong and adding more shares before",bullish
DIS,"Dropping fast, maybe to much going on to hold over the weekend. I might get in after all.",bullish
BA,last 15 mins can be crucial,bullish
AAPL,The Bulls actually thought todays fake rally would hold?,bearish
TSLA,held my puts over the weekend down 40 I don’t see how this could be green Monday,bearish
CCL,WHOOPS WHO TOLD YA TO GET OUT EARLIER,bearish
TSLA,bear flag breakdown 365 .,bearish
DIS,good chance parks will be closed till atleast fall,bearish
NFLX,"content is garbage, needs movies",bearish
BRK.B,.B goodbye old sir... it’s not your fault that Americans are broke,bearish
MSFT,no matter what trump do if we don’t get vaccines soon enough we in trouble,bearish
TSLA,ELON talking about making ventilators till no bailout money came his way....said not gonna try what a loser,bearish
BA,I will only buy it if it use the stimulus to buy back shares,bearish
BA,to the moon!!! this will eventually will get back where it was but don’t think it’s happening anytime before this virus is gone..,bearish
TSLA,Feel so sad about those who bought $1000 last month,bearish
AAPL,Futures rippin! Another 4 out of 5 Green Day week coming,bullish
AAPL,"too many bears...2 punish , crystal ball sees a Faceripper session near u..",bullish
AAPL,Stop those shorts sellers for 1 month . Protect American people 401 K from those shorts sellers vampires,bullish
AAPL,Feds will start buying and you evil shorts hope to feel some that pain,bullish
AAPL,Bears when the word hydroxychloroquine comes up,bullish
AAPL,I sense angst among late bears who bought puts,bullish
AAPL,"Technicals are solid suggesting continuation. When nobody has any idea, fall back is technicals! Apple",bullish
AAPL,funny how Cramer is basically hinting everyone to short the market and you know how that goes always bet against him,bullish
AAPL,255.86 I change my mind. Bought calls,bullish
BA,well that stopped the bleeding,bearish
NFLX,"only possible explanation for the weak close is accumulation, someone trying to keep this below $390 before ER",bullish
JNJ,I thought this would explode today,bullish
BA,anyone else add to their short on that silly pump based on making face shields? Lmao!!!,bearish
TSLA,I sure do know how to pick 'em I live to trade another day!,bearish
NVDA,i and I would says continue your run nvda,bullish
SBUX,looking like 70 dollars tomorrow let’s see if it can complete the uptrend,bullish
DIS,bulls got the upper hand here bears are looking like dooooodooo im bullish long,bullish
BA,buy out weighs ask uhh,bearish
JNJ,"open $140 , still would be a great value buy with the dividend",bullish
BAC,take me to the moon please,bullish
BA,let see bulls bet burn,bearish
BA,dayum was lookin to grab more cheap puts!,bearish
TSLA,good be up early if u wanna sell of for 516 u can sell at 300no offense I Kno someone is offended,bearish
XOM,Why didn't I go ultra-long on this $5 ago? Fuk!,bullish
TSLA,"the word of the day is, rebalance eg. Market Makers will rebalance the SHIT out of Tesla today",bearish
CCL,The Zandaam can’t catch a port of harbor and people are dying yet bulls are still bottom fishing this piggy,bearish
AMZN,judging by the number of Amazon trucks rolling through my neighborhood - BUSINESS BE BOOMING!,bullish
CCL,"easy cash, just go with the flow..",bearish
WMT,119-120 EOD? The safety measures aren’t bearish. I love the fact that they are finally doing this. They must have been reading some our posts over the weekend.,bullish
CCL,no buy backs no dividend no ships moving. Ok share offering,bearish
NVDA,it feels so good to have bought this at $188,bullish
CCL,everyday we are inching closer and closer to my $5 shares also you guys should be expecting a negative fiscal year for this bad boiiii. Not good. And major dilution coming.,bearish
JNJ,one of the only confident buys out there .,bullish
DIS,just trade sideways I don't care just don't go any further down,bullish
NFLX,the beast can we see 400 end of the week??,bullish
NVDA,Let's go to 273 for sure today!,bullish
CCL,Lol this pump is temporary they are about to dilute their shareholders and they took on MORE DEBT and they aren’t making money. Allowing a lender first claim to their distressed assets.,bearish
TSLA,Market turning green this will turn red,bearish
JNJ,make your decision up. bouncing around all over the place,bullish
TSLA,load up on puts now.,bearish
AAPL,gorgeous!!!!! Deep green engulfing candles!!! yes!!! Higher it wants,bullish
BKNG,The Kraken refuses to die!,bullish
TSLA,opposite of what it does most days of dip and then rip. Maybe rip then dip????,bearish
CCL,someone please explain why this is up? Lmao,bearish
XOM,very interesting here. Looks like it wants to break out,bullish
UPS,will factory orders effect ups on Thursday?????,bullish
CCL,I gotta give the bulls props today. But you’re delusional if you think this will sustain.,bearish
BA,I’m thinking that the taxes being dumped on this composing will not help their short term situation...,bearish
BA,hope you guys had a great morning bulls time for you guys to go!,bearish
AAPL,buy the dip it was just Cuomo being a cry baby again for the breaking news so algos just traded against it,bullish
PYPL,over $100 and this stock isn’t off to $110 Quickly give me that upgrade tomorrow morning,bullish
TSLA,This will retest 300s soon.,bearish
TSLA,waiting 527 for a big drop,bearish
CCL,"wait on it. She will crumbleeee the rest of the day, tommorow, and Friday",bearish
BABA,GREAT NEWS ! 10 stack In Chinese courier company! Let’s go,bullish
AMZN,in 3 days the numbers will be out and amazon will soar. The big squeeze is coming boys and girls. Our patience will payoff handsomely,bullish
BAC,Almost there! I'm a buyer at 20 or less,bullish
AAPL,all I need is 257 that all,bullish
AMZN,Holding up well today considering current conditions,bullish
BA,I see a red day tomorrow,bearish
TSLA,will it close green? hmmm. if not.... yikes for bulls the rest of tha week. Js.,bearish
DIS,with none of these things Disney will make $0 for 60-90 days lol maybe will go to $60,bearish
TSLA,Does anyone know if the internal email about delivery already leaked which would explain the Bull flag and the upbeat on a red day?! Just wondering,bullish
BA,my alert went off holding these puts till end of week down trend from this recent pump got my bag of puts,bearish
MSFT,banked on the calls from .36 to 1.55!! See video review on profile Then got on puts at close. Should be red tomorrow imo.,bearish
BA,hmmmm.... too ambitious to possibly see 90s by Friday? Short short shorts lol I guess the Xanax finally wore off on the market?! Lol,bearish
BA,Yayyyy! So glad I held I held these overnight!,bearish
DIS,sold short and bought puts around 94.20 98 impending,bearish
DIS,Ppl gonna get rude awakening thinking this is some sort of safe haven right now....they’re getting killed more than anybody...,bearish
DIS,I still can’t believe people bought this at $100 dollars .,bearish
BA,covered here... will short next pump,bearish
BA,Charts don’t lie. $120 then under $100 soon,bearish
DIS,adding more puts if the mouse wants to bounce again,bearish
DIS,"it’s over man just let it go! let it go! no true bear is leaving till we get our drop... We are salivating, and all irrational pumps make us lick our lips lol",bearish
CCL,another massive buying opportunity here! Let’s go! Buy buy buy!,bullish
BA,Can we get $300 today ? to the moon,bearish
DIS,hahaha! This price action is hilarious. Guarantee the it close at 93.50 .. Same where it opened,bearish
AAPL,Broke 240 going down to 220,bearish
MSFT,They aren’t even letting the bulls breathe,bearish
AAPL,Bear Market Reality Check For Blind Bulls! Bear eats bounces!,bearish
TSLA,Massive drop part 2 coming tomorrow. Death cross on the weekly.,bearish
CCL,whooooops I sold little shy of 100 as you see today this paid huge swing and bangerang,bearish
CCL,I wouldn’t touch this with a stick toxic AF very very,bearish
TSLA,still waiting for 200’s,bearish
TSLA,"you want to know the April fools joke? The after hours price action, lol. Someone trying to make it look like it will recover",bearish
SBUX,Tommorow is going to be Christmas with these puts,bearish
BA,Quick a potential bargain oh my fault I just bought a bag of,bearish
AAPL,Shockwave will hit markets after jobless claims ’s come in! 10 million Very possible!,bearish
CCL,lol its been weeks of bloodbath but the bulls on here trying to justify why they bought in,bearish
BA,I am shocked... SHOCKED this isn’t going to the moon,bearish
MSFT,Put some pressure on that. WE GOT A BLEEDER,bearish
BA,"don’t listen to the bears , we are going $300 today",bearish
CCL,a bk is the only thing who can save these poor industries,bearish
TSLA,flush to $400 today this is a pig,bearish
DIS,desperation with the gap up.,bearish
TSLA,someone tag that guy. I want him to personally see this wit all that talk he was doing in pm,bearish
BA,"only down from here, look for a new low tomorrow or early next week. Buy low, sell high, make",bearish
TSLA,Sink her bead underwater really good,bearish
TSLA,"Bulls, don’t be a hero trying to catch the shares big money is dumping on this ticking time bomb.",bearish
DIS,"again, thank u for that reload op bulls... I was hoping u could get it to 98, but took a ton of shorts at 97 ish..",bearish
SBUX,yeah cause this is bullish! Sip on your delusional tea,bearish
BA,60 is the magic number. Could go lower but I will buy at 60. Will take that huge risk.,bearish
TSLA,She’s about to break her,bearish
DIS,"FB, AAPL, and BoeingNegative...waiting to see Amzn and Netflix the bed",bearish
TSLA,PUT CITY HERE I CUM,bearish
AAPL,we in a global recession nobody buying laptops or a iPhone. We all hoarding groceries instead,bearish
BA,I knew I should have bought two puts yesterday morning... Oh well. I'm happy!,bearish
DIS,this needs to die already,bearish
AAPL,"LETS BE HONEST, TODAY WAS THE UNEMPLOYMENT RALLY",bearish
BA,under $100.00 in coming,bearish
TSLA,Power hour but for selling,bearish
TSLA,elong and friends dumping before releasing numbers,bearish
TSLA,you do realize it is down from $900 and only made back today’s losses,bearish
TSLA,why is it not going up?,bearish
TSLA,anyone got some Lube? Imma need some for my puts,bearish
TSLA,it’s just false hope won’t break 11 percent because this bear ate your gainsgrrr by am tomorrow or tonight,bearish
TSLA,new bag holders created off of some weak news lol,bearish
TSLA,Short at open is going to be beautiful,bearish
TSLA,There’s gonna be a lot of disappointed bulls here,bearish
MSFT,rename this company macrosex because it's printing me !!!!,bullish
TSLA,"RED by next week , if not tomorrow",bearish
BA,Lol I shoud have sold my puts,bearish
TSLA,"this is hilarious, the employment rate is going to be in chaos, the economy will be in recession, and you got trump - good luck fake gold hunters",bearish
TSLA,Futures not looking good and after hours was a pump and dump. Sorry bulls.,bearish
TSLA,lolololol there's a premarket guys... people will take profit...itll bring this to 400 if not then im wrong...,bearish
TSLA,I wanna short u again,bearish
TSLA,Should be ok as long as it doesn’t break below $500. Come to papa.,bearish
TSLA,is the Fremont plant open? Honest question..... so how are they going to meet that year end target?,bearish
TSLA,Get ready for more disappointment bulls,bearish
TSLA,sitting comfy on my puts for next week,bearish
TSLA,who bought above 500 and thought its going to 600 today?,bearish
BA,"get ready for the ride down, under 120 today. Ready to buy under wait til next week",bearish
CCL,"Fools are still buying worthless equity that pays no dividends. Come on, it's junk bond is paying 11.5 coupon",bearish
CCL,"y’all taking cruises anytime soon? Like come on now, on top of no bail out, what y’all smokin, I want some, on second thought no I don’t I like my money",bearish
TSLA,time to sell........ here we go,bearish
TSLA,hey atleast the bulls slept well last night ! Not so much tonight though,bearish
BA,just a matter of time,bearish
TSLA,hacking options to death. Gahhhhhhh,bearish
TSLA,Mercedes Benz makes more money in 1 hour than Tesla makes in 1 month I am a buyer at 200 $,bearish
TSLA,lots of bulls are crying right now.,bearish
TSLA,drop to $400 please or less!!,bearish
TSLA,wondering if 400 put would pay off next week,bearish
FB,I really hope this drops below $151,bearish
TSLA,nobody actually believes those numbers,bearish
NVDA,"Sorry, in for calls again. Can't help myself",bullish
TSLA,Thought my $TSLA short was going to be painful today but not so much Max short like Jim Chanos,bearish
TSLA,over $175 price change in less than 24 hours and bulls are talking about buying TESLA in this environment . I thought I was crazy,bearish
CCL,I sold my puts this morning but have no idea how this is up,bearish
BA,EZ money all day baby!,bearish
SBUX,coffee is essential in KirklandSeattle,bullish
CCL,this pos was 51$ in January they had a great quarter for sure,bearish
WMT,"Walmart is doing a tremendous job great friends I have, actually very good friends tremendous job to them tremendous tremendous tremendous - Trump 2020!",bullish
DIS,RIP Monday. CDC announces virus will be around for 2 more years. Bye theme parks,bearish
AAPL,CPO leaving. Next is the CFO. This pig is done,bearish
MSFT,Next week sounding grim if you believe what you hear on the TV,bearish
DIS,weekly pinbar. History repeats itself. Left to right..,bearish
AAPL,ready for lift off!,bullish
TSLA,d r y e l e c t r o d e t e c h n o l o g y,bullish
BA,Tbh I bought more Boeing today at 138... I just couldn't help myself,bullish
AAPL,"pssst, bears, it’s gonna be a red day.... if you’re long puts",bullish
AAPL,270 open!!!! take notes!!! called it in the morning when it was 248!!! Check my comments,bullish
DIS,"Anyone shorting this is doing so at that little spike all the way down . It may not make sense, things may not be open but things may further go up and in face ripping fashion. Disney will do the opposite of what makes sense.",bullish
CCL,good bye shorts time to scatter,bullish
BA,"I don't even care if this drops more. I hope it does. I've bought shares at 97, 123, and 138. Give me 60 and all I will do is buy more",bullish
AAPL,are toast the squeeze continues,bullish
AAPL,The clown panic is slowing. Death rate is best of all recent years. Bears and haters missed out. So sad.,bullish
BA,can we see 32620 high I would like to start seeing profits. I appreciate you turning around for me,bullish
NVDA,profit taking about to turn into buying,bullish
BA,Ha..Cramer just changed his mind about Boeing,bullish
CCL,"don’t let them take your position, this is going to go up",bullish
XOM,"wait a minute, don’t say it’s so, I thought Cramer and CNBC all said that oil was supposed to crater over the weekend, and yet, someway, somehow, we’re trading higher",bullish
BA,I got sucked in at 161 Just get wait for another pop !!,bullish
CCL,new average 11.65,bullish
BA,broke through the resistant line 148 then 143.00 -The markets mad at Boeing,bearish
TSLA,that looks like a to the bears,bullish
BA,So tell me again why a delayed test flight of the 737 MAX and two new software updates that don’t even have an estimated completion date is bullish again?,bearish
BA,Euro futures are Down.. doesn’t look good for us..,bearish
TSLA,if you haven’t heard 50 million times already there have been furloughs and pay cuts,bullish
BA,see bulls trapped at the end,bearish
TSLA,double top or potential breakout near $560?,bullish
TSLA,"I just wanted to keep it 100 rn, has anyone ever heard of GHSI and what there doing today?",bullish
BA,what is the significance of 150 give it a rest bulls,bearish
FB,Huge pick up in ads recently. One every three posts on Instagram and Facebook now,bullish
TSLA,daddy trump and Powell should give the markets 4 trillion a day,bullish
AAPL,time to give up the gains.,bearish
AAPL,each of these pops has paid my puts today in again here for gap down,bearish
DIS,I started a nice bag from today's end of day pump here. Can't wait to post when this prints.,bearish
DIS,9495 tomorrow 103 Monday Lol,bearish
DIS,this was at $110 before they even knew the parks were closing,bearish
TSLA,$550.50 sleep on that Bears,bullish
BA,"I TALKED TO MY GOOD FRIEND WARREN THE OTHER DAY, he said I am selling some airline stock to get more cash to put into Boeing. I told him it was a great idea! Beautiful big planes",bullish
KO,coke really ko’ed the bears today,bullish
AAPL,Taking taking some profits down to TMDI -possible PR release this Thursday - Imo! GLTA,bullish
DIS,doesn’t add up to much... $19.50 a year,bearish
JPM,this bad boy is going to reach that 103 price again very soon!,bullish
DIS,pajama traders giving institutions a nice pop to dump their positions,bearish
MSFT,oh man im good .,bullish
TSLA,why are we not pass $580 yet,bullish
DIS,100 pump? Or is 115 off the table today.,bearish
BA,all these bears trying to comfort themselves,bullish
AAPL,"just spent $250 at academy sports, clearance specials -- corona",bullish
DIS,who’s holding from 107?,bearish
DIS,so many suckers here bought calls. Thinking 120. Lol. Loaded on puts right out of the gate. Show me the trade Monday sub 100,bearish
TSLA,a lot of puts just expired worthless,bullish
TSLA,. Take me higher baby.. I lost alot of money from Corona,bullish
BA,Haven't you bears learned yet... the best way to sell more airplanes is to make the ones you sell crash...duhhh,bullish
AAPL,calls ITM spy calls didn’t work so my aapl did !,bullish
TSLA,"When you mess with the bull, expect the horns",bullish
TSLA,going back up to bull market territory,bullish
NFLX,hoping for 420 EOW loaded on calls today holding to earnings,bullish
TSLA,seems like lot of buying is taking place before ER. We might see $800 before ER and pass over $900 during the ER.,bullish
AMZN,"the positive thing I saw today, concerning the overall health of the market was SPX drop and so was the vix.",bullish
DIS,bulls should’ve taken their money to tsla to invest in the future,bearish
AMZN,"I feel like anyone bearish on this stock- should NOT be trading! Based on fundamentals, strength and innovation, you should know Amazon is The BULL of all tech bulls",bullish
CCL,so when’s the offering so I can buy at a discount? Lots of companies being criticized for doing layoffs as opposed to taking money from investors.,bearish
TSLA,"if I was a CEO, I will try to save every single penny I could. Rent reduction bullish move",bullish
TSLA,so here’s a recap of what happened yesterday with the bears lol,bullish
JPM,6.8Billion Loss....Priced In,bearish
AAPL,ANALYSTS WRONG AGAIN haha hahahah,bullish
CCL,after watching SPY drop and this stock somehow not take a nosedive was when i became a bull . Gonna ride this up dont worry. Its gona go back down for the 50th time,bearish
DIS,looking to get this may 110p for 8-8.50,bearish
NFLX,"Whole World is watching Netflix. Some speculation in post Virus world live events sports, movies, live events companies will have no choice but to partner with Netflix",bullish
AAPL,one of my best Day trading mornings,bullish
AMZN,I think we all know where this is headed,bullish
CCL,"Banks dragging down market, glad I escaped with gains this morning. See ya at 11 possibly",bearish
BA,there is a reason they are asking for a fed bail out,bearish
MSFT,"only 10 off of ath when 16m people have become unemployed. Their profit is gonna be less than half 140-150 is a reasonable price until things are back to normal, then 220 pt EOY",bullish
JPM,my puts I bought at open are looking,bearish
BA,Will go lower from here,bearish
TSLA,absolutely intense day. Recovered from the dip after a VERY hard fought battle. Will be watching from the sidelines for now... my heart can’t take it Just one Tweet from Elon away from this taking off through the roof!,bullish
BA,let’s break 135 and see 119-120,bearish
BA,my short's looking good right about now,bearish
JPM,banks gonna hit 52 week lows while the rest hit 52 week highs,bearish
JPM,excited for citi and Bank of America to report tomorrow,bearish
TSLA,"the last few days tsla has been making its gains in the last two hours. If your waiting to get it, don’t wait any more hop right in, the water is fine",bullish
BA,bulls why buy bellow $140 when you can buy under $110,bearish
BAC,everyone buying cause of er wait till tomorrow going drop dollars,bearish
BAC,Are my $27 417 Puts screwed or am I going to make tomorrow?,bearish
FB,fun stuff Let’s do that again tomorrow,bullish
CCL,"a lot ppl saying ccl would be a single digits, I don’t get it. Why? If that happens I would trough all my savings and my daughter college savings on it",bullish
TSLA,still undervalued ...worth more than $1000,bullish
TSLA,Some of the Tesla shorts margin calls today be like but hey that’s non of my business,bullish
BAC,you guys really think this is going up tomorrow?? probably going under 20 be ready,bearish
BAC,"when ER misses, bulls have about 30 mins to sell. Make sure you wake up early",bearish
BA,wonder if company’s name will change if it is nationalized Trumping,bearish
BAC,look it’s most of you they made y’all a card and everything shutupandtakemymoney,bearish
TSLA,. Good news all around,bullish
BAC,"profit fell 45 in 1st quarter, just imagine what 2nd quarter going to look like",bearish
BAC,i honest don’t understand how anyone could have thought they would produce good earnings,bearish
TSLA,you can’t beat the king,bullish
BA,"Futes down 2, prepare for a 10 haircut!",bearish
