TAK,Takeda Pharma presents long-term data for ALUNBRIG; demonstrates continued Superiority after two years,bullish
TEVA,Teva inks early-stage drug research deals,bullish
X,U.S. Steel hikes HRC prices by $30/ton; steel stocks rise,bullish
X,U.S. Steel hikes HRC prices by $30/ton; steel stocks rise,bullish
X,U.S. Steel hikes HRC prices by $30/ton; steel stocks rise,bullish
ABG,"A Closer Look At Asbury Automotive Group, Inc.'s (NYSE:ABG) Impressive ROE",bullish
UNKNOWN,Ad Group Publicis Keeps Guidance in Sign That Worst May Be Over,bullish
ACM,AECOM recognized with national award for U.S. Federal small business program excellence,bullish
EADSY,Airbus racks up strong January orders,bullish
UNKNOWN,Amani Gold : Secures Gold Dealers License in Tanzania #AmaniGold #Stock #MarketScreener,bullish
AMZN,Amazon Employees Surge Toward 1 Million,bullish
AMZN,Amazon says it signed up new Prime service members in record numbers in the U.K. this week when it aired Premier Le…,bullish
AMZN,Amazon to create 500 new jobs in Florida as it plans to open a distribution center,bullish
AMZN,Amazon to create 500 new jobs in Florida as part of plans to open a fulfillment center in Auburndale,bullish
AMZN,Amazon to create 500 new jobs in Mississippi as it builds a 2nd fulfillment center in the state,bullish
AMZN,Amazon to create 500 new jobs in Mississippi as it builds new fulfillment center,bullish
AMD,AMD launches 7nm GPU for workstations; shares +4%,bullish
UNKNOWN,Analysis: Popeyes Chicken Sandwich Translates To Surge In Foot Traffic,bullish
NEWR,Analysts positive on New Relic's investor event,bullish
AAPL,Apple Averted An iPhone Fiasco With Phase 1 Trade Deal,bullish
AAPL,Apple forecasts 100M+ 5G iPhone sales - report,bullish
AAPL,Apple Just Put the Swiss Watch Industry to Shame,bullish
AAPL,Apple's iPhone 11 'massive' success - Wedbush,bullish
MT,ArcelorMittal More Optimistic on Steel Demand Outlook for 2020,bullish
MT,ArcelorMittal sees 2020 steel pick-up as debt hits low,bullish
UBER,"As Uber, GrubHub and Postmates battle over cities, Doordash is thriving in the suburbs",bullish
UNKNOWN,Azul's January traffic rose 29.1%,bullish
BIDU,"Baidu Leads the Way in Innovation with 5,712 Artificial Intelligence Patent Applications",bullish
APRN,"Blue Apron to offer 'diabetes-friendly' menus this month, stock rallies",bullish
BA,Boeing reports 30 new orders for the troubled 737 Max in November,bullish
UNKNOWN,Brazilian food delivery app iFood looks to grow in retail in 2020,bullish
CGC,Canopy Growth gets Health Canada license for beverage facility,bullish
CGC,"Canopy Growth Obtains Health Canada License For Beverage Facility, Now Has All 'Cannabis 2.0' Licenses",bullish
UNKNOWN,China EV startup Byton receives California distributor license,bullish
UNKNOWN,Cipla’s India Arm Will Show Market-Beating Growth In Next Few Quarters: CEO Vohra,bullish
KO,Coca-Cola Breaks Down a Record Quarter,bullish
COP,Conoco Plans Share Buyback That's Almost 50% of Market Value,bullish
UNKNOWN,"Consensus is Being Reached Over Eskom Debt, Cosatu Says",bullish
UNKNOWN,"CuriosityStream, a streaming service devoted to science and nature has quietly amassed 10 million subscribers, more…",bullish
UNKNOWN,Dana extends buyback program,bullish
DB,Deutsche Bank Plans Bigger Bonuses at Asset Management Division,bullish
DNKN,Dunkin' Brands Accelerates Growth Into 2020,bullish
EA,Electronic Arts Breaks Down a Record Quarter,bullish
LLY,Eli Lilly to create 100 jobs in Indianapolis as it adds capacity to its technology center campus,bullish
TSLA,"Elon Musk says Tesla has 187,000 orders for its Cybertruck, less than 48 hours after the broken-glass reveal",bullish
TSLA,"Elon Musk says Tesla has amassed more than 200,000 orders for its Cybertruck, even after two windows unexpectedly s…",bullish
UNKNOWN,"engage:BDR : 25 New Clients, Revenue Growth & Balance Sheet Improvements #engage:BDR #Stock #MarketScreener…",bullish
UNKNOWN,Extreme Networks board authorizes $100 mln share buyback,bullish
UNKNOWN,FDA accepts Bioepis' application for Avastin biosimilar,bullish
UNKNOWN,"FDA Approves Sarepta's Second DMD Drug, Analyst Projects $500M-Plus Opportunity",bullish
UNKNOWN,FDA OKs Zogenix's Fintepla for Dravet syndrome,bullish
F,Ford invests more in Michigan,bullish
F,"Ford to Add 3,000 Jobs at Michigan Plants, Invest $1.45 Billion",bullish
F,"Ford to invest $1.45 billion in two Detroit plants, add 3,000 jobs",bullish
UNKNOWN,Former ConsenSys executive says Bitcoin will increase ‘stability for the average person’,bullish
UNKNOWN,Grupo Aeroportuario reports 10% increase in January traffic,bullish
UNKNOWN,Hecla's Fourth Quarter Continues a Strong Second Half Of 2019,bullish
UNKNOWN,Highlight 2019: Ruyi Group Records Strong Development and Growth,bullish
HFC,"HollyFrontier OKs new $1 billion stock buyback program, to build new renewable diesel unit",bullish
HFC,"HollyFrontier outlines new biodiesel project, to buy back $1B in shares",bullish
HFC,HollyFrontier sets new $1 bln share repurchase program,bullish
JWN,How Nordstrom Is Benefiting From Direct-to-Consumer Brands,bullish
TGT,How Target has morphed into a model for avoiding the retail apocalypse,bullish
LULU,How the Rise of At-Home Fitness Services Could Benefit Lululemon Athletica,bullish
UNKNOWN,Imagination TV announces new share buyback program,bullish
CIPLA,"India Business Will Show Market-Beating Growth In Next Few Quarters, Says Cipla CEO",bullish
UNKNOWN,Invora™ Herbicide Receives EPA Federal Approval,bullish
BA,"JUST IN: For the first time since January, orders for Boeing’s troubled 737 Max airplanes incrementally rose last m…",bullish
KRTX,Karuna Therapeutics 'cautiously optimistic' about schizophrenia drug results in next trial: CEO,bullish
UNKNOWN,Kazia Announces Positive Interim Efficacy Data From GDC-0084 Phase Ii Studyin Glioblastoma Released at SNO Conferen…,bullish
KODK,Kodak Is Having a Comeback Moment as Oscars Embrace Film,bullish
UNKNOWN,L’Oreal Expects to Outperform Rivals Amid Temporary Virus Hit,bullish
UNKNOWN,"Lincoln Eyes Growing Market for $50,000 Rides: Auto Show Update",bullish
MTNB,Matinas Rides Amarin's Coattails as Vascepa Wins FDA Panel Vote,bullish
BYND,"McDonald's could be the key to $1 billion in sales for Beyond Meat, UBS says by @heidi_chung",bullish
BYND,McDonald's could sell over 250 million Beyond Meat burgers in U.S. annually: UBS,bullish
MPW,"Medical Properties Trust, Inc. Completes 2019 With Record $4.5 Billion in Acquisitions for 64% Growth Rate and Delivers Market-Leading Shareholder Returns",bullish
MRK,Merck and Bayer's vericiguat successful in late-stage heart failure study,bullish
MRK,Merck's Keytruda OK'd in Europe for first-line HNSCC,bullish
ZNGA,'Merge Magic!' helps Zynga top bookings estimates,bullish
UNKNOWN,Milestone’s Expansion Continues; Opens Big Spring Facility in Northern Midland Basin,bullish
TSLA,"Musk suggests Tesla has 187,000 orders for Cybertruck - tweet #ElonMusk #baron #MarketScreener…",bullish
NFLX,Netflix Inc.’s internal data suggests the streaming giant hasn’t been hurt yet by the launch of rival services from…,bullish
NOK,Nokia Results Beat Provides Some Relief to Tested Investors,bullish
NXPI,NXP Semi will resume buybacks,bullish
UNKNOWN,Osram Has a Robust Start to Fiscal Year 2020,bullish
UNKNOWN,Palantir Wins New Pentagon Deal With $111 Million From the Army,bullish
PRTA,Prothena (NASDAQ:PRTA) Is In A Good Position To Deliver On Growth Plans,bullish
UNKNOWN,"Ram is making moves in the truck wars, with U.S. sales roughly tripling in the last 10 years. Watch the full video…",bullish
AAPL,Report: Apple's Fortunes In China Turn Around After iPhone 11 Launch,bullish
ROKU,"Roku Leads In Subscriber Battle With Apple, Amazon",bullish
UNKNOWN,Saint-Gobain North America Announces Largest Renewable Energy Deal in Company’s 354-Year History,bullish
UNKNOWN,Sanofi eyes more growth this year as it narrows focus,bullish
UNKNOWN,SB Financial announces extension of share repurchase program,bullish
STNG,Scorpio Tankers' Bugbee buys 2K call option contracts for $450K,bullish
UNKNOWN,Seattle Genetics earns drug approval in Canada,bullish
TTWO,"Smart Timing for a ""Grand Theft Auto"" Sequel Could Deliver Huge Gains for Take-Two Interactive",bullish
UNKNOWN,"SocGen CEO: Confident We Can Improve Net income, Profitability in 2020",bullish
SPOT,Spotify Adds Most Subscribers Ever in Fourth Quarter,bullish
SPOT,Spotify's More Confident Than Ever in Its Podcast Strategy,bullish
COP,Stock Market Update: ConocoPhillips forecasts $50 billion free cash flow over ten years,bullish
UNKNOWN,StoneCo allayed some investor concerns over competition with solid growth,bullish
BA,"SunExpress exercising options to buy 10 additional Boeing 737 MAX 8 planes, valued at $1.2 bln",bullish
UBER,SurveyMonkey CEO: Our data shows Uber could raise prices because 'people are addicted' to app,bullish
ERIC,Swedish gearmaker Ericsson expects 2.6 billion 5G subscriptions by end of 2025,bullish
UNKNOWN,Takeda Announces 18-Month Data from Pivotal Phase 3 Trial of Dengue Vaccine Candidate Met All Secondary Endpoints…,bullish
UNKNOWN,Target has morphed into a model for how to avoid the retail apocalypse,bullish
TSLA,"Tesla Cybertruck Hits 200,000 Orders Just Days After Botched Launch",bullish
TSLA,"Tesla’s Cybertruck doesn’t look street legal, but pre-orders are pouring in",bullish
UNKNOWN,Tinyclues Announces Major Growth in 2019,bullish
TM,Toyota in Growth Mode Defies Slowdown in Global Vehicle Demand,bullish
UNKNOWN,"Tri Global Energy Maintains Lead in Texas Wind Energy Development Projects, Launches Expansion into New States",bullish
UNKNOWN,Twitter's First Billion-Dollar Quarter,bullish
UNKNOWN,U.S. grants Huawei 90-day extension of business license,bullish
ERIC,"U.S. interest positive for Ericsson, says top owner Cevian",bullish
UBER,Uber To Profit From Better Pricing Environment: Singh (Radio),bullish
UBER,Uber's new roadmap to profitability draws Wall Street praise,bullish
UL,Unilever sees Lipton as still attractive,bullish
UPS,UPS resorted to asking temp workers to use their own cars to keep up with a record-breaking holiday season,bullish
UNKNOWN,"Very Optimistic About 2020, Says Bank Albilad CEO",bullish
V,Visa R&D Arm Develops a Blockchain System That Could Replace Financial Data Aggregators,bullish
UNKNOWN,Volaris reports 18.4% growth in January traffic,bullish
VWAGY,Volkswagen reveals exotic-sounding ID. Space Vizzion electric wagon at Los Angeles Auto Show,bullish
WMT,Walmart announced that it plans to open 500 new stores in China over the next five to seven years. That would more…,bullish
WMT,Walmart has announced that it plans to open 500 new stores in China over the next five to seven years. That would m…,bullish
WMT,Walmart Marks A Five-Year Streak Of Quarterly Sales Gains And Turns To A Robotic Future,bullish
AAPL,"Wearables Sales Surge, Bolstering Apple Stock",bullish
UNKNOWN,"Wetherspoon plans new pubs around Britain, creating 10,000 jobs",bullish
UNKNOWN,"Wetherspoons plan to create 10,000 jobs met with scepticism",bullish
UNKNOWN,What is Yandex? Here's a look at the company that's beating Google in Russia.,bullish
DIS,Why Disney+ is the only service that can rival Netflix,bullish
UNKNOWN,Why Popeyes foot traffic soared in the third quarter: RPT,bullish
AMZN,Why Profits From Amazon's Cloud Business Could Be About to Soar,bullish
WYNN,Wynn Resorts confident on post-virus recovery,bullish
WYNN,Wynn Resorts expected to bounce back strong,bullish
UNKNOWN,Eagle Ford producer orders another Capstone C800S,bullish
CVX,Chevron prepares to restart oil output on Saudi-Kuwaiti border,bullish
UNKNOWN,Commodities trader Trafigura reports a record year in oil and metals,bullish
BP,Kosmos inks Greater Tortue LNG supply deal with BP,bullish
UNKNOWN,NV5 receives $34M LNG contract,bullish
PBR,Petrobras Brasileiro on new oil discovery in Campos Basin,bullish
PBR,Brasileiro S A Petrobras : Petrobras on new oil discovery in Campos Basin #Stock #MarketScreener…,bullish
DIS,Disney responds to data breach after thousands of Disney+ accounts hacked,bearish
DIS,"Disney+ accounts are getting hacked, sold for $3: RPT",bearish
UNKNOWN,Hackers Are Targeting Ring Cameras,bearish
DIS,"Hackers have gained access to thousands of Disney+ user accounts, selling them for between $3 and $11, according to…",bearish
UNKNOWN,"Macy’s Hit With Malware Attack, Customer Data Stolen",bearish
UNKNOWN,Macy's discloses data hack,bearish
UNKNOWN,Finablr : Ransomware-hit Travelex says it has recovered its UK website #Finablr #Stock #MarketScreener...,bullish
UNKNOWN,Dollar & Bond Yields Slide After FOMC Folds,bearish
UNKNOWN,10Y yield just 15bps away from all time lows.,bearish
UNKNOWN,3Y Auction Tails On Muted Buyer Demand Despite Unlimited Fed QE,bearish
UNKNOWN,"As Africa Drowns In Debt To China, IMF Sounds The Alarm",bearish
UNKNOWN,Illinois risk seeing its credit rating cut to junk,bearish
JPM,"JPMorgan says bonds to slump, fueling a return to cyclicals via @business",bearish
UNKNOWN,Nigeria's government plans to raise as much as $6.9 billion from multilateral lenders to offset the impact of the C…,bearish
UNKNOWN,"Riskier investments, including junk bonds and nongovernment-backed mortgages, are being left behind as markets atte…",bearish
UNKNOWN,Societe Generale's Subadra Rajappa is concerned treasury yields could quickly snap back,bearish
UNKNOWN,South Africa could fall deeper into junk territory after S&P cut the outlook on its assessment of the nation’s debt…,bearish
UNKNOWN,South Africa could fall deeper into junk territory after S&P cut the outlook on its assessment of the nation’s debt…,bearish
UNKNOWN,Treasury yields hold rise after housing starts,bearish
UNKNOWN,Global stock rally spurs selloff of Treasurys ahead of benchmark debt auction,bearish
UNKNOWN,Argentine bonds surge after investors call Buenos Aires' bluff,bullish
UNKNOWN,Buenos Aires Surrender Sends Argentine Bonds on a Wild Rally,bullish
UNKNOWN,Negative-Yield Bond Pool Declines As Hopes For Global Recovery Soar,bullish
UNKNOWN,Treasury yields inch higher after economic data,bullish
UNKNOWN,Treasury yields pare decline after January jobs report,bullish
UNKNOWN,"A. H. Belo halves dividend, cuts capital spending to below $1M",bearish
UNKNOWN,Apollo Tactical Income Fund cuts dividend by 9%,bearish
APA,Apache: Recently Slashed Dividend May Never Stage A Comeback. #economy #markets #stocks,bearish
CLR,Continental Resources announces suspension of quarterly dividend; global crude oil and product demand is...,bearish
UNKNOWN,Delaware Investments Dividend & Income Fund cuts dividend by 10%,bearish
UNKNOWN,Delaware Enhanced Global Dividend & Income Fund cuts dividend by 7%,bearish
M,(+0.2% pre) Macy's may have just signaled a dividend cut - Brian Sozzi,bearish
OVV,Ovintiv: Anticipating A Dividend Cut. #stocks #finance #trading,bearish
SPR,Boeing supplier Spirit cuts dividend to increase liquidity,bearish
SPR,Boeing supplier Spirit slashes dividend due to 737 MAX crisis,bearish
GFT,GFT Technologies : suspends forecast for the current financial year and reviews dividend p... #GFTTechnologies…,bearish
AEL,American Equity Investment Life increases annual cash dividend to $0.30/share from $0.28/share,bullish
ABT,Abbott Labs raises quarterly dividend by 12.5% to 36 cents a share,bullish
T,AT&T $T says 'it has a strong cash position' and will continue to pay a quarterly dividend.,bullish
T,AT&T is raising its quarterly dividend to 52 cents a share,bullish
T,At*&T raises quarterly dividend by 2% to 52 cents a share,bullish
DNKN,Dunkin' Brands lifts dividend and buyback as 2020 outlook shy of estimates,bullish
FBP,"First Bancorp increases dividend, boosts stock buyback program",bullish
HFC,HollyFrontier raises dividend by 6% to 35 cents a share,bullish
UNKNOWN,Merck to raise quarterly dividend by 11% to 61 cents a share,bullish
UNKNOWN,New York Times board raises quarterly dividend to 6 cents a share vs. 5 cents,bullish
UNKNOWN,"OneMain plans to boost dividend, pay special dividends",bullish
UNKNOWN,Six Flags raises quarterly dividend by a penny to 83 cents a share,bullish
ACM,"AECOM: Given Disappointing Earnings And No M&A News, ACM Is A Trading Sell. #stockmarket #markets #stocks",bearish
UNKNOWN,Starbucks Likely Range Bound After Inconclusive Q4 2019 Earnings. Sign up for updates on Seeking Alpha!…,bearish
UNKNOWN,3M Stock Is a Toxic Stock After Earnings,bearish
CONN,Conn's did not CONNect on earnings today as comps were weak $CONN,bearish
UNKNOWN,Exxon and Chevron posted the weakest results in years because of disappointing results in almost all of their busin...,bearish
UNKNOWN,Medigene AG Just Missed Earnings With A Surprise Loss - Here Are Analysts Latest Forecasts,bearish
MHK,"Mohawk Industries, Inc.'s (NYSE:MHK) Earnings Dropped -19%, Did Its Industry Show Weakness Too?",bearish
UNKNOWN,Not So Happy Holidays for Kohl’s After Earnings,bearish
UNKNOWN,"Österreichische Post AG's (VIE:POST) Earnings Dropped -16%, How Did It Fare Against The Industry?",bearish
UNKNOWN,Twitter users explain why Kohl's stock just got obliterated after reporting earnings,bearish
UNKNOWN,Twitter users explain why Kohl's stock just got obliterated after reporting earnings by…,bearish
UNKNOWN,Vitasoy International Holdings Limited Earnings Missed Analyst Estimates: Here's What Analysts Are Forecasting Now,bearish
UNKNOWN,Market Expects Good Earnings For Lululemon. Keep reading: #economy #stockmarket #investing,bullish
XPO,"XPO Logistics tops Q4 earnings view, hires Wyshner as new CFO",bullish
UNKNOWN,AbbVie Reports Estimate-Beating Fourth-Quarter Earnings Results,bullish
UNKNOWN,Allergan Reports Fourth-Quarter 2019 Results That Plow Past Expectations,bullish
AMZN,Amazon hits $1 trillion on blowout earnings beat what the pros are watching now $AMZN (via @TradingNation),bullish
UNKNOWN,Amazon's market value tops $1 trillion following the company's strong earnings report,bullish
AMKR,Amkor Technology (AMKR) Surpasses Q4 Earnings and Revenue Estimates,bullish
UNKNOWN,Bristol-Myers earnings rise due to Celgene deal,bullish
UNKNOWN,Coca-Cola's Earnings: Outperforming Its Peers,bullish
UNKNOWN,CrowdStrike reported better-than-expected fiscal Q3 2020 results yesterday. “We think of ourselves as beyond just a…,bullish
DVA,DaVita HealthCare (DVA) Tops Q4 Earnings Estimates,bullish
DOCU,DocuSign signs off on another solid earnings result $DOCU,bullish
UNKNOWN,Opera Limited Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,bullish
PSEC,Prospect Capital (PSEC) Meets Q2 Earnings Estimates,bullish
QSR,"Restaurant Brands Int'l tops Q4 estimates, but company not ""clucking"" on all cylinders (QSR) $QSR",bullish
UNKNOWN,Results: Digi International Inc. Beat Earnings Expectations And Analysts Now Have New Forecasts,bullish
UNKNOWN,Results: Synaptics Incorporated Exceeded Expectations And The Consensus Has Updated Its Estimates,bullish
TCO,Taubman Centers (TCO) Tops Q4 FFO and Revenue Estimates,bullish
UNKNOWN,Vista Outdoor Beats Estimates on Improving Firearms Market,bullish
UNKNOWN,Why Target Earnings Are Phenomenal,bullish
UNKNOWN,Natural gas sinks 5% to near four-year lows,bearish
UNKNOWN,Natural gas sinks 5% to near four-year lows,bearish
UNKNOWN,Natural gas sinks 5% to near four-year lows,bearish
UNKNOWN,"Oil slides amid output uncertainty, forecast for big Cushing stockpile gain",bearish
UNKNOWN,"Oil slides amid output uncertainty, forecast for big Cushing stockpile gain",bearish
UNKNOWN,"Oil slides amid output uncertainty, forecast for big Cushing stockpile gain",bearish
UNKNOWN,A global glut of LNG might force U.S. export plants to go idle,bearish
UNKNOWN,API data show a 6 million-barrel weekly rise in U.S. crude supply: sources,bearish
UNKNOWN,"API data show a roughly 6 million-barrel weekly rise in U.S. crude stocks, sources say",bearish
BRY,Berry Petroleum's stock plunges to 2-year low after California prohibits using steam to extract oil,bearish
UNKNOWN,Commodity Chaos Deepens as China LNG Buyer Invokes Force Majeure,bearish
UNKNOWN,Coronavirus Hits Oil's Weakest Credits Hardest,bearish
UNKNOWN,Crude Holds Below $50 as OPEC Dithers Over Virus Response,bearish
WTI,"Dec. WTI oil at $55.12/bbl in electronic trade, down from $55.21 Nymex settlement",bearish
WTI,"Dec. WTI oil down $1.84, or 3.2%, to settle at $55.21/bbl",bearish
UNKNOWN,"EIA forecasts U.S. shale oil output to climb by 49,000 barrels a day in December",bearish
UNKNOWN,Energy Down As Oil Rally Stalls -- Energy Roundup #economy #MarketScreener,bearish
UNKNOWN,Energy Down With Energy Futures -- Energy Roundup #NYMEX #Stock #MarketScreener,bearish
UNKNOWN,"Energy names lag on lower commodity prices for oil, gas",bearish
UNKNOWN,Goldman's Currie Sees Worst Oil Demand Shock in a Decade,bearish
UNKNOWN,"Industrial goods, oil, gas get slammed as China coronavirus slashes demand",bearish
UNKNOWN,Investors line up against Mizuho support for coal,bearish
WTI,"March WTI oil continues its decline, down 49 cents, or 1%, at $50.46/bbl",bearish
UNKNOWN,Mine Delays in China Are Buttressing Beleaguered Coal Bulls,bearish
UNKNOWN,"Nat gas prices plunge on milder weather, ample supplies",bearish
UNKNOWN,Natural gas futures tumble 5% and are poised to close at a nearly 4-year low,bearish
UNKNOWN,Natural Gas Price Fundamental Daily Forecast – Early Weakness as Forecasts Indicate Return to Seasonal Temperatures,bearish
UNKNOWN,Natural Gas Price Prediction – Prices Tumble on Warm Weather Forecast,bearish
UNKNOWN,Natural gas production in the U.S. is expected to drop by the fastest pace ever next year,bearish
UNKNOWN,Oil Bankruptcies Are Reaching Worrying Levels,bearish
UNKNOWN,Oil Begins To Move Lower – Will Our Predictions Come True?,bearish
UNKNOWN,Oil Dips as China Concern On Impeachment Adds Another Twist To Trade Deal,bearish
UNKNOWN,Oil ends at its lowest level in more than a year as U.S. prices sink below $50,bearish
UNKNOWN,Oil futures finish lower after posting 2 consecutive weekly gains,bearish
CNOOC,Oil majors cut 2020 spending by 22% after prices slump #CNOOC #Stock #MarketScreener,bearish
UNKNOWN,Oil prices fall but hold near three-month high on trade deal agreement,bearish
UNKNOWN,"Oil prices fell Monday, paring some of their recent rebound after a virtual summit for producers to discuss supply…",bearish
UNKNOWN,Oil resumes decline as investors monitor back-and-forth trade talks,bearish
UNKNOWN,Oil slides as Russia reportedly may not seek deeper cuts at OPEC meeting,bearish
UNKNOWN,Oil slips as concerns over U.S.-China trade talks drag on,bearish
UNKNOWN,Oil slips but holds near 2-month high as looming OPEC meeting expected to yield deeper cuts,bearish
UNKNOWN,Oil trades at 3-month low,bearish
UNKNOWN,Oil tumbles as U.S. gasoline supplies rise by most since January via @business,bearish
UNKNOWN,"Oil, copper remain well below peaks hit in mid-April, a sign investors remain skeptical about demand without an ove…",bearish
UNKNOWN,"OPEC and Russia have postponed a meeting to discuss #oil output cuts until April 9, sparking a price drop in overni…",bearish
UNKNOWN,OPEC+ deal is much weaker than it looks,bearish
UNKNOWN,Rising Short Interest Has Primed The Pumps For A Reversal In Energy ETFs. #business #investing #markets,bearish
UNKNOWN,Shale gas producers have a lot of problems. Count hog manure and chicken guts among them.,bearish
UNKNOWN,Shale's Debt-Fueled Drilling Boom Is Coming To An End,bearish
UNKNOWN,Stock Market Update: Energy sector down nearly 3% this week,bearish
UNKNOWN,Stock Market Update: WTI crude falls 3% amid concerns about oversupply,bearish
UNKNOWN,Stock Market Update: WTI crude falls back below $50 per barrel,bearish
UNKNOWN,Stock Market Update: WTI crude gives back 1% amid nervous-sounding trade headline,bearish
UNKNOWN,Stocks Are Going Nowhere as Hope for a China Trade Deal Wavers - Barron's,bearish
UNKNOWN,The coronavirus is hitting renewable energy supply chains and could hurt global energy transition,bearish
UNKNOWN,The global oil market is drowning in excess crude as demand plummets. Insights via @CMEGroup,bearish
UNKNOWN,Trade Alert - Crude Oil Downside. Read more: #investing #stockmarket #trading,bearish
UNKNOWN,U.S. oil futures mark lowest finish so far this month,bearish
UNKNOWN,"US oil prices tumbled 9% to $23.63 a barrel, reflecting nervousness ahead of this week's pivotal OPEC meeting",bearish
UNKNOWN,Why These Top Oil Stocks All Tumbled More Than 10% in January,bearish
UNKNOWN,Gas prices could soon drop to 99 cents a gallon in parts of the Midwest,bearish
UNKNOWN,"Oil is down, gold is up. Rates are flashing warnings. But someone forgot to tell stocks",bearish
UNKNOWN,gasoline is back -- and it's a terrible sign for the economy,bearish
UNKNOWN,gasoline is back -- and it's a terrible sign for the economy,bearish
UNKNOWN,Top Canadian oil producers foresee further cuts,bearish
UNKNOWN,Top Canadian oil producers foresee further cuts,bearish
UNKNOWN,Top Canadian oil producers foresee further cuts,bearish
UNKNOWN,Interest rates and oil carve out new lows as stocks slip,bearish
UNKNOWN,Interest rates and oil carve out new lows as stocks slip,bearish
UNKNOWN,Interest rates and oil carve out new lows as stocks slip,bearish
UNKNOWN,Natural gas hits the skids on warm winter weather outlook,bearish
UNKNOWN,Natural gas hits the skids on warm winter weather outlook,bearish
UNKNOWN,Natural gas hits the skids on warm winter weather outlook,bearish
UNKNOWN,Crude inventories build sharply,bearish
UNKNOWN,Crude inventories build sharply,bearish
UNKNOWN,Crude inventories build sharply,bearish
UNKNOWN,Crude inventory unexpectedly rise,bearish
UNKNOWN,Crude inventory unexpectedly rise,bearish
UNKNOWN,Crude inventory unexpectedly rise,bearish
UNKNOWN,"U.S. crude supply rose 6M barrels last week, API says",bearish
UNKNOWN,"U.S. crude supply rose 6M barrels last week, API says",bearish
UNKNOWN,"U.S. crude supply rose 6M barrels last week, API says",bearish
UNKNOWN,US Energy Information Administration.. projects US cuts of 2million BPD of crude oil,bearish
UNKNOWN,"U.S. gasoline futures in freefall, close at all-time lows",bearish
UNKNOWN,"U.S. gasoline futures in freefall, close at all-time lows",bearish
UNKNOWN,"U.S. gasoline futures in freefall, close at all-time lows",bearish
UNKNOWN,Energy extends YTD loss to 15% as oil prices plunge,bearish
UNKNOWN,Energy extends YTD loss to 15% as oil prices plunge,bearish
UNKNOWN,Energy extends YTD loss to 15% as oil prices plunge,bearish
UNKNOWN,Abrupt Reversal Of Shale Oil's Fortunes Points To A Radical Reset Of Oil Prices. #finance #markets #trading,bearish
UNKNOWN,"Almost 40% of oil and natural gas producers face insolvency within the year if the oil rout persists, a new Federal…",bearish
UNKNOWN,Canadian oil shipments are getting snarled once again,bearish
UNKNOWN,Commodities including crude oil and copper fell on concerns that the coronavirus would pare Chinese demand for raw…,bearish
UNKNOWN,Concern about the spread of the coronavirus has energy stocks falling along with the broader market. @TonyTheStreet…,bearish
UNKNOWN,"Cramer sees oil stocks in the 'death knell phase,' says they are the new tobacco",bearish
UNKNOWN,Energy Down Sharply As Depressed Oil Prices Seen Squeezing Shale Producers -- Energy Roundup #economy…,bearish
UNKNOWN,Exxon Baton Rouge refinery fire threatens oil demand,bearish
UNKNOWN,Falling Oil Prices An Economic Warning Sign | Zero Hedge,bearish
UNKNOWN,"For the global oil market, the coronavirus epidemic couldn't have hit a worse place",bearish
UNKNOWN,Gasoline futures tumbled 17% to touch 50 cents a gallon for the first time since 2001,bearish
UNKNOWN,"'Hurricane-force headwinds' pull oil lower, but the losses aren't built to last",bearish
UNKNOWN,Jet fuel demand takes a hit as coronavirus leads to travel restrictions,bearish
UNKNOWN,JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past three weeks owing to decreased demand and…,bearish
UNKNOWN,JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past week owing to increased supply.…,bearish
UNKNOWN,"Lower oil prices typically boost global growth, but the recent decline to an 18-year low will likely provide less s…",bearish
UNKNOWN,Midstream Prices Crash: Maybe We Have Seen This Before. #business #finance #markets,bearish
UNKNOWN,Natural Gas Continues To Dig A Deeper Bottom. #stocks #investing #trading,bearish
UNKNOWN,"Oil - If Demand Drops, Exports Drop. #markets #stockmarket #investing",bearish
UNKNOWN,"Oil Algos Confused After Huge Crude Build, Record Production, & OPEC Demand Cut | #FreeZeroHedge",bearish
UNKNOWN,Oil drops after U.S. inventory data,bearish
UNKNOWN,"Oil falls more than 4%, sliding into bear market territory as coronavirus sparks demand fears",bearish
WTI,"Oil Slips After OPEC, EIA Reports Forecast Robust Supply #WTI #Stock #MarketScreener",bearish
WTI,"Oil Slips After OPEC, EIA Reports Forecast Robust Supply #WTI #Stock #MarketScreener",bearish
UNKNOWN,OPEC slashed forecasts for global oil demand as the coronavirus hits fuel use in China,bearish
UNKNOWN,Sales of Latin American oil cargoes to China have ground to a halt this week,bearish
UNKNOWN,Some expect natural gas prices to fall to levels not seen in three years,bearish
UNKNOWN,"Stranded tankers, full storage tanks: coronavirus leads to crude glut in China #economy #MarketScreener…",bearish
UNKNOWN,"The coronavirus is a 'black swan' for oil and energy markets, says Ned Davis Research",bearish
UNKNOWN,"The crash in energy prices has hit Norway, Europe's biggest oil producer, forcing it to prop up its currency for th…",bearish
UNKNOWN,The Danger Of Deeper OPEC+ Cuts,bearish
UNKNOWN,"The deepening crisis at debt-ridden Eskom shut down South Africa's key mining industry for 24 hours, hitting gold a…",bearish
