ticker,cleaned_tweet,senti_label
TSLA,There’s overbought and then there’s $TSLA,bearish
AAPL,$90 by Friday warned y’all last week but you don’t listen,bearish
TSLA,Now this thing looks more like a cult. Even cult founder Musk cannot control the madness of his followers ...,bearish
TSLA,Tesla cuts Model Y price and cancels standard range version!,bearish
JPM,HOT DAMN 100 AT OPEN COMING RIGHT UPyou the man Dimon,bullish
PFE,Veracity Capital and Ellis Investments increase there stakes Pfizer.,bullish
SBUX,Added to short before close yesterday. This company has a horrible product and no one in Europe besides tourists will spend $ at Starbucks,bearish
TSLA,400-500 pt drawdown by weeks end ...,bearish
TSLA,90000 cars baby. on their way to your rescue soon bulls. it will give u 17 trillion $$ mkt cap soon. lol. 90000 cars,bearish
TSLA,it all goes higher because of the battery according to Cramer,bearish
TSLA,they added strikes up to 3500 for this week so the Robinhooders can find options cheap enough to throw their money down the theta drain,bearish
TSLA,It’s going to 2k everyone buckle in now before it takes off!!!,bearish
TSLA,made my $$ from buying puts this morning... got out with my gains and never investing during this time again. When this stock falls.. it’s going to fall hard but until then good luck bulls,bearish
TSLA,what a joke of a stock. Trades like a penny stock. Only thing keeping it green are the Elon’s buy monkeys. Scalp all day. Lol,bearish
AMZN,Ouch! that’s gotta hurt bulls,bearish
TSLA,but it’s gonna go up forever,bearish
TSLA,When the AH low breaks!,bearish
BA,now it run sideways 173-183 show me 100 next,bearish
TSLA,here come the bulls spilling their bs and false promises,bearish
DIS,treading softly Getting close to 200 MA,bearish
TSLA,sell the rips and you make big profits with Wang,bearish
TSLA,if you bought this last couple days and hold over night you got big,bearish
NFLX,will buy back in at 166,bearish
TSLA,"Put, you can drop huge",bearish
AMZN,today is a good day.,bearish
TSLA,Yes def keeping my puts overnight $,bearish
DIS,it hardly moved! I knew I could trust you,bullish
BA,8.2 millions buy after hour at 179.96,bullish
TSLA,"Thank you, Moderna. Let us rocket up tomorrow together.",bullish
WMT,big rally tomorrow For WMT!!!Moderna came out with positive news on,bullish
MSFT,Do you think we will see an ATH tomorrow? Earnings spike too early?,bullish
TSLA,wonder if this will hit 17 tomorrow,bullish
TSLA,thanks Elon!! You’ve done it again,bullish
JPM,wow almost $100. This should be good for my other bank plays too. Let’s go!!,bullish
BA,all we need now is the wallstreetbets autists to hop on this train to trendy town,bullish
TSLA,how come no one is talking about the Texas Plant,bullish
CCL,the dump is going to be hilarious,bearish
PFE,Look at the amount of buyers and support can see $36 today,bullish
BA,"folks need to calm down. This will open at 183, trade in the 182 - 185 range, and close at 184. There's my wild prediction for the day.",bullish
AAPL,Apple wins appeal against $15 billion EU tax bill,bullish
TSLA,still over 10 shorties out there.,bullish
TSLA,"are trying to beak the stock one at a time.Robinhood gangsters have 10 years time horizon,Robinhood wins.",bullish
AAPL,let’s get the party started it will be a long day,bullish
AAPL,$15bn win for Apple - well done Apple! Let EU pay your legal costs of $10m now,bullish
BA,"just watching, no excitment, would like to see 190's today.",bullish
AMZN,i thought my puts were toast AH yesterday with the market run up action... this morning i might be okay,bearish
CCL,The we got a cure pump is about done. Back to reality!,bearish
TSLA,"Smart money Retail Fanboys gap fill. This needed a breather. Yes, Bulls will continue to buy even if continues to drop and this will short squeeze like clock work. Everyone could seefeel the future. I’m not selling!",bullish
CCL,UNDER $15 before the day ends y’all boutta be sick,bearish
JNJ,I mean lol how can you bet against THE big pharma.,bullish
TSLA,I am a converted bear to bull,bullish
BA,ladies and gents fasten your seat belts and prepare for take off!!!,bullish
WMT,You know what all of these mask haters will do if they can't go inside? Order from Walmart,bullish
BA,was so close to selling this morning glad I didn't,bullish
TSLA,Roll em bigger Elon!! We got this Rocket man!,bullish
TSLA,fck all the bears . Time to get,bullish
AAPL,"Seriously though, this will break $400, if you’re going to short, at least wait until after earnings",bullish
TSLA,lmao the fastest car in the world has the fasted moving stock on the market,bullish
TSLA,sent Elon all my bitcoin. Seems pretty legit.....Haven’t heard back yet though. Lol,bullish
TSLA,Phew! Not another one of those tweets,bullish
BABA,This will double in 12 months,bullish
TSLA,Vehicle registrations accounted for 50 of all vehicle registrations in California. Down from the last year is expected BTD,bullish
BABA,"Split last year, us was NOT affected! Sorry! I still LOVE Baba!",bullish
SBUX,Rejoice! HS did not materialized. Let's go!,bullish
TSLA,I’m planning to sell everything I have on my profile and buy a strong out of money call on Tesla tomorrow and hold it till next week Thursday. What’s good???,bullish
MSFT,"Reality check underway, bulls will be bear meals for the near future.",bearish
BA,Sold my Put. You can run now .,bullish
WMT,when your one of the loan wolves who bought puts,bearish
TSLA,"Buyers are very bullish on tech today, and it’s not Robinhooders. I wonder what they know",bullish
TSLA,in on this triple bottom call me crazy,bullish
TSLA,Well I sent some bit coin. ...just waiting for the return funds...and waiting. ..and waiting...hang on do you think I've been duped......,bullish
TSLA,But but but I thought it was going to $1000. I bought puts with my mom's money and my rent...,bullish
FB,to 300 in 30 days.. who is a believer,bullish
TSLA,"hey , I got a msg for u",bullish
BA,down 20k - own stocks so,bullish
DIS,Trading at 1.37- but bears here make it seem like it’s trading at 11.37-,bullish
TSLA,imagine...I set a sell on Monday and......it was 10 cents shy from my sale price. And boom. 20k gone forever.,bullish
BAC,still waiting to hear from the bulls of yesterday 27,bearish
NFLX,Discount price before Conference Call enjoy,bullish
NFLX,this pullback needs to shoot it to 550,bullish
MSFT,please dip tomorrow so i can load up on more calls. This pullback is a blessing in disguise. No one buy tomorrow and sell so it goes further down. Thanks,bearish
NFLX,I swear if this stays around $480 or below im buying the FUQ out of those August $530 calls but highly unlikely and this thing will rocket,bullish
NFLX,"So one day, I'll get to tell people how I had a $1K bet on Netflix moving up and. ....it sank like a boat...SMH..... Hey, its like Lotto, you never know... .",bullish
NFLX,if $1.59 per share is worst ? Then 90 socks will be show up negative earnings in lol,bullish
DIS,I still think it’ll tank..,bearish
NFLX,raise ur hand if u shorted yesterday at 450 !!,bullish
NFLX,got in on the 12 dip,bullish
DIS,they have to let this one go.,bearish
NFLX,I’m looking for a good entry point. This looks messy.,bullish
AAPL,interesting new trait of long dated puts getting less valuable while prices are falling Big old scam of a market.,bearish
FB,just made my weekly stock purchase ... 5 year plan all in on Facebook,bullish
AAPL,lol morgan stanley is wild for all these price hikes,bearish
MSFT,large revenues from china.... u don’t have to go their to grow,bearish
TSLA,Gonna take a on earnings. Lots of people gonna get,bearish
CCL,"Is it gonna break $15 today? I think so! BUY these dips fellas! Average down, it'll be okay.",bearish
CCL,"V shaped recovery haha Come on, I was born on a Thursday but it wasn’t yesterday. It will take years before cruising will recover.",bearish
CCL,It was a bad week to stop sniffing glue!! Down 9'gs this last week. Well there's always next week!!,bearish
TSLA,kramer said if this goes down. this would be a good buy into weakness due to battery day.,bullish
TSLA,up big AH you guys are in trouble,bullish
NFLX,"About to get sued by Monique. Waiting for the drop soon so maybe I could buy a little, idk yet!",bearish
BA,is it too much to ask or a little positive news so this stock can move up to $200,bearish
TSLA,Just to give bears something to sleep on.... If Elon Musk arguably one of the most intelligent of our time decided this was the quarter to issue short shorts and sell out... probably gonna be profitable.,bullish
BA,say it with me bagholding is fun!,bearish
TSLA,NEW PRODUCT LINE! This will push the price!,bullish
PFE,Jumped on in with you guys and picked up a few cheap af lotto type calls for October.,bullish
AAPL,Covid 19 Vaccine by November this Year. Just in time for PS5 Iphone 12 Pro Max 5G for the whole Family,bullish
AAPL,another stimulus payment coming... just in time for the new iPhone,bullish
AAPL,that 1 minute gap tho,bullish
AAPL,big momentum but calls barely moving,bullish
TSLA,praying it goes up just by 10 dollars tomorrow. That’s all I’m hoping and I’ll be happy,bullish
BA,puts for Wednesday LEGGGGOOOOO!! $170 maybe??,bearish
MSFT,won’t be surprised this pops $250 or better before end of year. Those calls are easy money. This looks immune to the pandemic. Get,bullish
AMZN,Shorts are kissing the floor,bullish
TSLA,what is going on? Thought ER week is usually flat! Good for us,bullish
TSLA,my only complaint is where is my short shorts i ordered them when they hit and still waiting for the shipping info.,bullish
TSLA,'its too high imo ultimate bear trap,bullish
TSLA,Elon just stuck that landing like he’s been sticking it to the shorts.,bullish
MSFT,Calls tomorrow will go brrrrr,bullish
DIS,oh so this is what President Trump meant by It’s under control,bearish
TSLA,"Will this break $2,000 this week?",bullish
MSFT,fomo going to kick in hard tomorrow this thing could hit $223 by close tomorrow,bullish
TSLA,tomorrow this musk fella will be third richest in the world. Today he jumped to 5. Thursday 1. And next month his net worth will exceed that of the next 100 billionaires COMBINED,bullish
BA,with so many people being bullish in here. Im a little scared with my puts,bearish
AAPL,this should have been $400 last week but MM algos was holding it back let’s go to the moon,bullish
AAPL,atleast this we are attempting to break 400 from 393 and not from 382 lol,bullish
TSLA,"wow an 11$ dip is a jip, at least gimme a 100 discount....",bullish
NFLX,come on you dirty girl,bullish
NKE,Let’s run this over inflated garbage shoe company into the ground - queue up the puts and down she goes!!!!,bearish
TSLA,"saw the Tesla call trade yesterday, watched it go by Didn’t miss it today",bullish
TSLA,1857chevy they said the exact same thing about $TSLA and look where it is now i dont believe a word motley says,bullish
TSLA,load up here thank you,bullish
AMZN,AMZN yuge winner wohoo 50 Boom,bullish
TSLA,That dip was a gift... Load em up !!!!,bullish
TSLA,it is hilarious how shorters and bears try to scare Tesla holders... time and time again they learn their lesson. Don’t mess with Elon and Tesla. Clear short attack at 1255pm... someone’s gonna be covering,bullish
NVDA,Got in. Aiming for the 500$,bullish
MSFT,"it’s all to get money out of retail so they Big guys can make money .... if it’s red before ER , a good ER can really blast this one",bullish
DIS,whaaaat?! Going down?! Inconceivable! Bulls are delusional,bearish
TSLA,I didn’t expect this today!,bullish
TSLA,Who picked up PUTS for this week,bearish
TSLA,selling Tesla’s at a fleet discount and then denying it wall street is starting to catch onto the BS. I think next week will be brutle.,bearish
TSLA,lol this is going to fall so hard... keep chasing,bearish
TSLA,Please someone in SEC investigates Tesla's China sale.,bearish
BA,FAA approval coming for maxx announcement and its runs to $230,bullish
AAPL,everyone and their mom said this will go up tomorrow.,bearish
MSFT,everyone and their mom said this will go up tomorrow.,bearish
TSLA,"All you $TSLA homies better be prepared, I see big changes! Another -5, at least",bearish
TSLA,hey robbinhooders! How do you like buying options from people with real accounts who write them?,bearish
TSLA,Sold more cars in Q2 than they produced - yet lowered the price of the Y by $3k - what does that tell you ? Q2 shutdown on production and they lower prices ?,bearish
TSLA,Allen you a cool dude but Tesla is way over priced. The truck is a little deloreanish...,bearish
AMZN,"Support at $3,084 if that breaks than a strong sell off to $2,900! Strong Resistance at $3,200 if it breaks then new all time highs. However there was a clear double top that formed on the daily chart. Long term I’m bullish short term I’m bearish",bearish
TSLA,see you at 1000$ or less,bearish
MSFT,decreasing size when market open,bearish
TSLA,Cult members.... let the games begin!!!!,bearish
MSFT,200 before ER and 150 after,bearish
TSLA,liking these put premiums for Friday. Think I will get some more,bearish
TSLA,yeah it looks like it's going up,bearish
TSLA,How far will it drop after ER,bearish
TSLA,"I’m Digging this, puts are up with the price action .",bearish
PFE,Break 38.30 and we are going to retest the high of day,bullish
KO,blast off has been initiated,bullish
TSLA,"Ladies and gentlemen this is your captain speaking but we have come to our final destination... Bears are now in control! Hype stock, calls will get burnt",bearish
TSLA,July 1st here we come,bearish
TSLA,imagine buying today at $1550 today not having a clue about what is about to happen tonight,bearish
TSLA,time to buy some puts,bearish
TSLA,Wow this thing is going to break so hard. Company is great but those that got in at this price are going to hurt the most. Would like this to succeed but this thing is a huge risk with no ER numbers yet. Will see!!,bearish
PFE,added here for Long. Vaccine deal news is making a hype,bullish
MSFT,going below 200 before midnight.,bearish
BKNG,"Oh yeah, hope this tanks",bearish
TSLA,LOOL I’m not invested in tesla but I think the bulls are getting a little to greedy,bearish
TSLA,shorting 70 shares at 1610 paper,bearish
TSLA,get ready to go under 1k,bearish
TSLA,lotto put ER is already priced in,bearish
PFE,Like this one a lot! I will continue loaded!!,bullish
TSLA,The last Puts are the Best,bearish
TSLA,let’s get this show on the road,bullish
TSLA,"They sold short shorts, lowered the model Y price, and announce 2 new factories I think it's gonna be good",bullish
TSLA,Harumph. .Harumph. .Harumph. ..... I didn't get a Harumph out that guy .....!,bullish
MSFT,just be a long and you’ll be fine. In it since 84,bullish
TSLA,"earnings beat, guidance at 530est.. lets go",bullish
TSLA,dont dont ur vibe - congrats Elon and tesla!,bullish
TSLA,I’m wearing my short shorts,bullish
TSLA,"still going since last ER’s when I posted this! 2k on the way, congrats bulls!",bullish
TSLA,"still not hibernating, talk to u tomorrow",bullish
TSLA,this thing is flying Everyone has something to tweet. Feed went parabolic,bullish
TSLA,it will rap like Kanye West tomorrow,bullish
TSLA,imma go burn a couple then go eat some lobster. Dinner and beer is on the bears tonight,bullish
TSLA,"i just hope elon does not announce an offering, as long as he is cool we",bullish
MSFT,It dropped before the news .. and now it’s easily coming up after the news. Very bullish here it’s going to be green,bullish
TSLA,who's listening? There's gonna be butterflies at the new plant I love you Elon,bullish
PFE,"hopefully this pos hold gains till tomorrow ,",bullish
TSLA,push for 1800s bulls,bullish
MSFT,lol I can’t wait to buy September calls,bullish
TSLA,breh telsa gon be ripping breh,bullish
TSLA,I feel like all the people saying all options are 100 screwed are just mad they missed out on them,bullish
TSLA,this is going to explode tomorrow,bullish
TSLA,For the win!!! Stupid Robinhooder here again!!!,bullish
MSFT,pop smoke on are side,bullish
TSLA,I’m still wondering why there is any bearish post all of you look so stupid,bullish
MSFT,A once in a lifetime pandemic can’t even create a speed bump for Mr. softie. DAYUMMMM Please try very hard bears because I need to build a bigger position.,bullish
TSLA,Now we get Upgraded PTs.....Let’s get the started!,bullish
TSLA,when you see red on this ST board.. expect green soon after.,bullish
PFE,50 dollar stock by sept?,bullish
TSLA,This PM amateur hour is comical. Bears trying so hard to walk this down. Anyone still short here better be ready to cover over $1700 bc that’s where this is going and soon,bullish
TSLA,hope you clowns loaded up on puts when it broke 1650,bullish
TSLA,I bought 40 shares 1700 yesterday...am I bag holding or will it rip to 2K EOW?,bullish
TSLA,"Now all the naysayers are out, lets head back up",bullish
TSLA,fukery full effect as this sp interview goes on,bullish
MSFT,"lol I’m 45 MSFT now, ride or die",bullish
PFE,"bout to reverse, slap that ask",bullish
TSLA,wow ripper heads off them bears,bullish
AAPL,Bears fantasizing about 370’s but forget that it’s Apple and ER’s are next week Just but further expiration calls this’ll hit 400,bullish
BA,looks like news won’t matter anymore .. every bad news is good and good news is excellent.. only upside,bullish
BA,This is it boys. Get ready for the re test 190,bullish
TSLA,. Adding shares! THANKS SUCKERS,bullish
PFE,Good entry at $38 to swing up to $40 and beyond,bullish
BA,time to buy making a great profit on rinse and repeats!!!,bullish
TSLA,probably today after market and then tomorrow in pre market gonna explode crazy like Elon,bullish
DIS,the reversal is going to be epic shorts gonna be so disappointed,bullish
BA,crooks tricks that’s all I see!,bullish
MSFT,Bill will save the World. MSFT is a cash cow. $260 stock by end of September. You can go ahead and buy your calls.,bullish
MSFT,I am selling all my Microsoft products after this horse wait I don’t own any...,bearish
TSLA,so bleed... yes.. yes slow bleed to a point where... heart has nothing left to pump... Wow!,bearish
AMZN,wow I bought a straddle thinking it was earnings. Why am I trading,bearish
TSLA,Wait until we have introduced Selling Preasure,bearish
TSLA,"Bulls here became pigs, and pigs get slaughtered",bearish
DIS,"been away from this room for a week or two. I didn’t happen to miss 125, did I?",bearish
TSLA,"I’m such a greedy mofo, was up 350 at one point today with puts...didn’t take it because I want more. Either way I’m gonna get a 10x tomorrow or they’ll expire worthless. I disgust myself",bearish
TSLA,"3 900 puts 2 verticals at 700...828. Should not have sold those 700’s...500, here we come",bearish
TSLA,Switching to puts this morning is paying handsomely,bearish
BAC,who bought that dip from 945-11,bullish
TSLA,"$TSLA Panic Sellers, Profit Takers, People that don't hold over the weekend, Institutions selling, world events will continue the decline on Friday, imo.",bearish
TSLA,raise your hand if u bought at the top thinking this was going to 2k and deserves to be worth more than all automakers combined,bearish
TSLA,You guys are all fng mad lads! This is up like 4x from 5 months ago and you are asking why it went down 6?,bearish
TSLA,"Bwahahahaha bulls clinging onto spacex looking for some sort of justification on why tesla should go up Its over bulls, you had your fun, the purge is about to begin",bearish
TSLA,"hmmmmm, okay for anyone who likes to pretend charts matter, what's that candle called",bearish
TSLA,nice close . 900 then 500,bearish
TSLA,puts will be looking lovely if this holds,bearish
TSLA,when you think it’s going to $2000,bearish
TSLA,"Damn, wish I didn’t sell my 1400 puts expiring tomorrow now.",bearish
TSLA,Elon is a great accountant for tricking you suckers into amazing earnings when it was really just him attributing the sale of tax credits as company profit,bearish
TSLA,TESLA IS NOT A CAR COMPANY CLEAR TO EVERYONE? PRICE TARGET 3000 NEXT WEEK,bearish
AMZN,i don’t see how this is going to get back up ... but it needs to.,bearish
TSLA,"The Volatility is low, the market very calm and slightly bullish, but still, the Suckers Rally is now over. Puts are not for Sale anymore, they will be redeemed in Gold, physical of course",bearish
TSLA,tip toes into ticker $200 yet? No. I'll wait.,bearish
TSLA,time to clean house...ALL Tesla stock must go sale sale sale,bearish
TSLA,"I need to ask specs, where's the 2K? Elon Flush. PE ratio too high PEG the same.",bearish
TSLA,where are the bulls today ? Where are those dude calling 2000$ ?? All gone ?,bearish
TSLA,"this is dropping as fast as it went up! Just remember, a flyingautonomous vehicle is already priced in",bearish
TSLA,a lot of these bulls smh. They still think it’s going to 2000 this week. Maybe they’re bots,bearish
TSLA,I thought mElon was going to save the humanity? What happened?,bearish
AMZN,ok now do we consolidate in the 3200 to 2900 range for a while or do we go further down to have a little more fun?,bearish
TSLA,getting absolutely ROCKED!! I know Elon’s net worth isn’t passed buffets anymore,bearish
TSLA,who turned the money printer back on,bearish
TSLA,"everybody look, it’s the LESSla bulls getting clubbed in the head!!",bearish
MSFT,i really dont get how people think this is bullish must be new to this,bearish
AMZN,Can you fall back to middle class please,bearish
TSLA,wow still holding at this level...it’s about time to wake up and face the reality surrounding the market! Adjust the price..where it belongs...550-650ish.,bearish
TSLA,any crackhead analysts think this should be worth 11k Delusional clown s,bearish
AMZN,"One can short this a little bit, earnings are priced in and surely everyone will pay for Puts next week",bearish
TSLA,crab. 1450 call getting wipe out. Should I cut the lost or ride it out,bearish
TSLA,My favorite point that I make again and again. Elon Musk thinks it's overvalued at 800 and I agree with that great mind.,bearish
MSFT,even with a 2 weeks left on my calls I don’t this feel can hit $212,bearish
MSFT,"got big and ballon !!!, be carful of blowing out . Target 114$",bearish
TSLA,here’s the end of the trade I’m out. This will squeeze in a few weeks be careful here,bearish
TSLA,"ponzi scheme, landing will be really hard...no more barriers to entry, and the Germans are coming!",bearish
TSLA,no vol...is friday..i took of my $ for safe....under 1400at close,bearish
TSLA,"silly bulls, Trix are for bears",bearish
BA,hate to tell ya bulls but this being setup for a huge leg down. Loads of mini bull traps consistently for weeks. That only means one thing . $90 will be retested as the market begins to unwind,bearish
TSLA,ye ol bags . Going to get heavier. Bring the pig down some more. Totally overpriced. I expect more once nio reports a solid report while undercutting tesla in China.,bearish
AAPL,Did you see the evening star in weekly? Bubble burst!,bearish
TSLA,elon having straight up twitter meltdowns. I think they stress is getting to him. That and his company runs on taxpayer money,bearish
AAPL,the entire stock market is green tomorrow. The money printers are filled is ink again. A new round of fed pump is coming your way,bullish
TSLA,funny to see bears call a short here with unemployment money when meanwhile million dollars orders flying in and out. You think you are smarter than WS?,bullish
AAPL,Great day with an $8 move if this breaks $380 we can see $395-400 again before earnings,bullish
BA,Earlier people were saying 200.. Now the realistic target is changed to 175...,bearish
TSLA,the ’s lose once again,bullish
MSFT,sold $210 calls that exp this Friday. This AH movement has me thinking it might hit,bullish
TSLA,at this rate the stock price will be at 4000 by 2022 when they start manufacturing the 2.0 just marvelous,bullish
AAPL,grabbed 10 400C July 31st for Earnings run up.,bullish
TSM,New Highs...Where do you think everyone will flop after earnings on AMD,bullish
TSLA,"Robinhooders, when it’s 930am attack!!",bullish
AAPL,will lead NQ to green today,bullish
TSLA,funny they been trying so hard awwww. $30 drop pre market awww. Where’s the last bear that said $300 and crashing blah blah blah. Now it’s $1500 up from $1388 lows yesterday you’ll see what happens next letssss go,bullish
NFLX,"496 again i dont see any reasonings for these bears saying its going down to 485, they all rely on hunches and luck, charts dont lie. See you at 505 bears.",bullish
TSLA,wow.. what a sell off,bullish
BA,big money hasnt exited yet and they saw 168 support about to break and was like save it save it! Pump n dump!,bearish
TSLA,"not falling for this manipulation drop, it will spike up",bullish
TSLA,. . What did you say? Idiots . .,bullish
TSLA,CNBC rolls out Tony S. to pour water on $TSLA again and remind everyone about a downgrade. What a joke!,bullish
FB,Earnings beat and updated guidance tomorrow and then comes the price target raises.,bullish
TSLA,I love the PUTS IV just getting destroyed. burn s burnnnnnnn,bullish
TSLA,those who are waiting $1550 before to buy,bullish
TSLA,That’s a beautiful daily candle,bearish
TSLA,"Just hold.....lol, bye bye gains. Tomorrow going to be ugly, mark this post.",bearish
SBUX,really who is pumping it.,bearish
TSLA,The analyst told her mommy that she was going to be able to afford a Golden teddy Bear..,bearish
AAPL,I need help understanding this.. why did my putts from EOD yesterday LOSE value?? Even though the stock went down -$6 the value of my put kept decreasing to.,bearish
SBUX,who is drinking $5 worth coffee with job,bearish
TSLA,"until we see flying cars, this stock is overvalued",bearish
AMZN,You may never see price this High EVER again.,bearish
TSLA,bull be like but its a tech company...but but the future...but battery day mannn stfu and hold these bags lmfao,bearish
BA,if it tanks I buy. If it rises I buy. Winning either way. Let’s get this,bullish
TSLA,"Tesla produced around 164K cars in 2019 , I believe there's good reason to be Bearish.IIMHO",bearish
SBUX,futes rippin! The Vix that is,bearish
BA,are finally coveting at $173 huge pop expecting,bullish
TSLA,"Bulls, stop pumping so hard!! It hurts!!",bearish
BA,am I crazy for thinking $240 PT by September?,bullish
BA,"this shall pass...be optimistic, the future is bright! Adding to my position today",bullish
TSLA,"loving the new round of trying to get excited about $1600, last week you sheep were chirping 2k",bearish
AAPL,They'll beat earnings and then it'll drop 7. Valuations and forecast matter. You've been warned,bearish
BA,all retailers sold their stocks to institutional investors,bullish
PFE,Pfizer's epic run will be here soon enough!!!,bullish
TSLA,CEOs of the world’s biggest tech companies are going to testify before Congress. Where is Musk? I thought Tesla is a tech company,bearish
TSLA,"We are shorting this with Gold gains, you should buy Gold Calls like us",bearish
TSLA,up 3k down 2k this not my ex girlfriend I just wanted some consistency,bearish
AMZN,what happen to this gking to $3500? More like $2500,bearish
AMZN,In the meantime......government sure made its share of mistakes dolling out money to business and whoever all over the country,bullish
PYPL,Honestly we all want 200,bullish
TSLA,. Like this post if you LOVE Tesla's accounting methods... the $428M regulatory credits that helped it show profits added how many dozens of billions to its mkt cap again ??? 3 cheers for teslas accounting maestros,bullish
TSLA,I'll let this loss run all the way to 2k and beyond just to ensure you buy back HIGHER HODL moonboy,bullish
AMZN,Hey Guys. Just making sure y’all got your packages -Jeff,bullish
TSLA,"All hail papa Elon Plot twist, Tesla ends up curing covid",bullish
BA,give me 150 and under today,bearish
UPS,glad I bought in at $100. Was gonna buy oct 120 calls on this also a while back. Kicking myself for that now. .,bullish
TSLA,it’ll hover in this range till we get a bit closer to sept. Then,bullish
MSFT,so you out of your short position,bullish
BA,Been trying to warn the Bulls for the last week and none of them wanted to listen,bearish
UPS,congrats to those who followed this alert! I’ll keep giving y’all fire plays,bullish
UPS,Cheers all! but I’m out tho,bullish
BA,LETS GO!!! $420 on some puts.,bearish
BA,I truly wonder who buys a stock when it is so easy to see the direction it is headed,bearish
AMZN,someone poke the sleeping ????,bullish
MSFT,nice reversal... hope this green will continue to the new ATH !!!,bullish
TSLA,Today is a good day to look in the mirror and ask yourself... Am I a donkey ?,bullish
AMZN,a classic. Who is really voting against amazon earnings. I know I personally ordered more over the past few months than I care to admit,bullish
AMZN,3 weeks of weeding out retail scaredy cats. Let’s go,bullish
AMZN,GOOGL AND FB all reporting earnings on the same day... do you really think Bezos is going to allow the other CEOs to outshine him and be outdone?,bullish
AMZN,I didnt finish college. What do I know,bullish
AMZN,please be the start of a massive bull flag,bullish
AAPL,"If one bad number this will tank 7-10, already way over valued I just cashed out profit, GL!",bullish
AMZN,as expected people cashing. Just wait for the post Earnings bounce to $3150.,bullish
AMZN,trillion dollar man walking bezos,bullish
AMZN,"EPS 1.46 vs 10.3 Hope that’s not a typo, that’s a huge beat. No wonder this is going beyond moon",bullish
AMZN,"good beat, I hope it’s not a mistake..lol",bullish
AAPL,nice jumping and earnings aren’t even out,bullish
AMZN,Jeff Bezos for president! mark it!,bullish
TSLA,Would love to see $TSLA retreat bigly in next 3.5 hours I do not see this world as a place where GoldmanMorgan do not run it back to 1000-1200 before pushing it higher,bearish
AAPL,WHY DID I SELL HALF MY CREDIT SPREADS today. I could be rolling in even more dough. Portfolio 18 gain aint enough,bullish
AAPL,OMG i put my whole paper trading account into apple calls it's gonna be up like 500 tomorrow,bullish
AMZN,can’t win em all sold before closing,bullish
AAPL,What the heck!!! We just got the jackpot!!,bullish
TSLA,"If the MMs were shorting TSLA, bulls would be yelling it’s not fair! But since the MMs are on the bulls’ side, they’re okay with it.",bearish
AAPL,Live picture of $AAPL bears meeting. Congrats longs!,bullish
AAPL,$100 shares. So excited to finally get shares at 100,bullish
AMZN,Lol defo going long on this tomorrow. Can’t miss out,bullish
TSLA,Tomorrow if Market is screaming this will be the Snowflake left standing in corner with dunce cap on.,bearish
AAPL,FILLED AT $401 READY FOR MY SHARES,bullish
AAPL,now all the can buy Appl now after the split it’s at the price you guys want it everyone wins,bullish
AAPL,Split at the end of August 2020,bullish
AAPL,holding from $17.63 and not selling.,bullish
AAPL,PSA. Apple has now beat earnings for an astounding 17 consecutive quarters. That is all,bullish
AAPL,bourbon or some double IPAs tonight?,bullish
TSLA,stock has no juice left.. dump and move to amazon apple and FB else theta will kill you,bearish
AAPL,"Buy and hold $AAPL long term in your IRA when ever you can , that’s all I heard and all I’ve done for the last 6 years ...",bullish
AAPL,was busy. Wasn’t worried. But omg . Crazy times to be long af during a pandemic recession. Sorry gambling bears better luck next time. Up a mf’ing house today.,bullish
AAPL,"been here before the last split, congrats to all the LONGS here wow! A split before a massive cycle of 5G iPhones",bullish
GOOGL,"I should have bought Apple , seriously! It does not move",bullish
AAPL,I bought a 395397.5 call debit spread. Yes!!! Too bad it’s in my demo account ... oh well. Onward....,bullish
AAPL,"ecosystem, trust relatability target $500",bullish
AAPL,My 355 and 370 calls are back itm,bullish
FB,don’t sell. Let those stinky bears bleed!,bullish
TSLA,wishful thinkers Paradise.. 2000 tomorrow......Save your booty! It’s Tanking big time tomorrow!,bearish
AAPL,good thing Goldman raised PT on aapl to $299 we should listen to them more..not ever at all,bullish
PYPL,someone bought 5.5 million of PayPal today!! It wasn’t me!!!! Or was it????,bullish
AAPL,"got some $440 31921 calls. Will it be better to hold these for the split adjustment, or sell as we toward split date?",bullish
AAPL,reading all these posts and arguments about stock split is very entertaining,bullish
AMZN,"is about to have money rolling in the new FFC satellite deal they should win the JEDI deal, Rivian purchase, AWS by itself I mean the list goes on. This thing may get outta hand 5k stock all day",bullish
FB,my 8 leaps bout to make me,bullish
GOOGL,The one to rule them all. DeepMind will take them where no stock has ever gone before.,bullish
TSLA,"Friday is usually a down day, so maybe my order will get filled at $1450",bearish
AAPL,we want 420 let’s do this bulls,bullish
AAPL,its suicide but shorts will still try for a few minutes today,bullish
BA,this po wants to open red,bearish
TSLA,"Well, that wasnt so impressive, dumping the Gamma Calls",bearish
TSLA,here you go..... run... run....for cover....salvage what you can.. it’s crashing...,bearish
CCL,oooooof. Just let it drop and buy back in at 8ish. It’s simple math,bearish
PFE,38.07 break look out belowwwwwwww!,bearish
CCL,I expect 10 before the ER,bearish
AAPL,i knew apple gains would be good but I don’t think this good,bullish
BA,In next 40 days we will see this going below 5$,bearish
TSLA,Bears you can celebrate without insulting the bulls....just be happy you were ready or stuck with it.,bearish
TSLA,"look at open interest on $1,400 and 1,380 puts",bearish
