where is that nameless king.....he said he bought 1392 puts ....and he said its gonna go down to 200.....aaahahaha.. If anyone finds him bring him to me ..,bullish
"tomrw the real test, or will it give back todays gains",bullish
where is all the this stock will be down to on Monday people ...,bullish
Expected target on Friday is . Lets see whats going on if the senate stimulus bill can be passed!,bullish
"ok... I was expecting more out of this speech, but hey they will get BETTER!!",bullish
"Its actually encouraging to see how much they missed earnings by Q1 last year, combined with the current economic situation. Expectations will be very low",bullish
lets see how mms will come up with this type of pop,bullish
", You bears better go hibernate and stop fu..... around with Elon Musk. He has more brains and more cash to ride this out than you do. TSLA will hold its value and your positions wont.",bullish
nice... I bought 200 just after it was halted this afternoon,bullish
Cant wait to do a long call option play on Patience is the though..,bearish
Shorts who dont cover will be homeless soon,bullish
Man that ModelY when you see it in person its like love from first sight,bullish
BOOM!! Trump pump of BA And its gonna be Trump by a landslide in November bitches... hahahahahahaha,bullish
Only holding 33 of port in this. Was planning to double down 80 but looks like thats not happening...,bullish
"this will run to the ground, shorting since 20s!!",bearish
dont fall for the fed pump.. this is going under in weeks..,bearish
Wuhan now is open! They lift the quarantine they closed urgent hospits. Corona have been beaten,bullish
sitting pretty 350 shares at avg. . lets do this bulls!! At these levels this is a gift!!,bullish
"bears hide now , we gonna going back to business 650, 725 , 950 and .. target 1700 by June !!",bullish
It hit the lottery today!,bullish
been accumulating under 100 but why sudden jump? I got no TV at home,bullish
too late to join the party?,bullish
I expected on Friday. Now it seems a bit conservative.,bullish
"my calls for June 17th, 2022, do I hold?",bullish
Bounce off the bottom. First target on the way back up. Keep shorting Bears,bullish
to sell calls or hold,bullish
just need that good news now and,bullish
"I Tesla Regardless of unknown market influence and world events, its just a matter of time!",bullish
this strength has bears sweating,bullish
who else is making bank on this name again? Who is long and who is short?,bullish
much needed movement here. Keep Upward. Congrats to those in the GREEN. Hold tight!,bullish
what happen to all those end of world predictions? CNN listeners? Lmfao.,bullish
we still have half way to recover ..I want to se over a 1000...,bullish
Congrats on a solid day bulls,bullish
sorry to whoever I sold that PUT sandwich to yesterday. You may want to wash it down with an ice cold corona. P.S. thanks for your money,bullish
its from earlier...still holding the levels.,bullish
America will be going back to work soon Coronavirus!,bullish
"o.k. some money loss, but o.k... watching for second green day",bullish
CVGI should take off this afternoon,bullish
I do love your optimism though bulls bouncyCat,bearish
Easy money on calls. s making moves today,bullish
Im assuming this is all Bcuz of unlimited QE!! But meanwhile all my coworkers getting terminated bcuz of economic uncertainties,bearish
bulls cant see the triple rejection of the HOD?!,bearish
Tarts bought today and hold over night Look for dump on the news and massive dump from Softbank starting as early as next week and people rushing toward the exit,bearish
secured profits! Another Got back on dip small for Apr 17 calls I want !,bullish
Sold 10k Shares wow guess what that means. Reversal trend.,bearish
go on the high way and you will see amazons semi busy like a bee . I see their delivery truck every where. Their are thriving while other withering. Amazon the place to be. Go amazon to 3000 and beyond,bullish
I ended up getting back in. Higher than where I wanted. But I also am waiting for 2 powerwall and a 7.56 kW system to be installed.,bullish
Me Im scared mommy Mommy its just a flu darling Me to the moon,bullish
okay time for you to drop,bearish
massive bear traps are here,bearish
WOW!!! MY PUTS THAT I GRABBED AT THE HIGH TODAY ARE TAKING OFF,bearish
"More Ventilators.... Lol. If you keep BM my factories open, I get you more ventilators Smart of Musk to corner the government lol",bullish
nice confirmed reversal im glad i closed my put in the morning..calls tomorrow,bullish
The volume has been pretty good. Very confident the bottom has been found and the reverse trend has been set up,bullish
big dogs bought puts today,bearish
.B Anyone just see what I just saw?,bullish
Less than a week since I called the bottom on and were 35 up,bullish
Did Ba beat expectations and guidance!??,bullish
OMG this is gonna skyrocket again,bullish
"LMAO BA is never ... N E V E R going under, not in your lifetime you sillies there is only one direction on this stock , to the moon.",bullish
LOOK AT THAT AH ACTION LAWDY LAWDY,bullish
turn my back for second! Eat bears.,bullish
"lets not forget that this went from 300 to 2 digits in a very short time, not celebrating, not selling neither. Thanks for the cheap shares though. Bought some under 100. Selling maybe 2030 or after",bullish
well hello everyone who loaded here,bullish
Say a little prayer for the guys that sold to me and ones that sold for a loss and shorted the floor. Enjoy that margin call,bullish
damn!! That dip was bought up before I could even get an order in...,bullish
"I actually did it today, started a position and Im not selling. Robinhood wont let me. Many more to come. To the moon! I live to trade another day!",bullish
the 60 dollar sideline watchers and 80 puts lmao,bullish
I bought a couple of shares just to remind myself I actually caught the bottom on this.,bullish
Govt wont let Tesla down..Tesla Ford GM are making Ventilators. Go Tesla go,bullish
LOL yall shorted from to??? Is that not enough?? What greed! Easily Bullish,bullish
Hey bears! Dont choke on your aspirations,bullish
did he say Boeing !?!?!,bullish
"cover cover , its gonna be too late to cover .. extremely",bullish
Not bad for 5 working days,bullish
Airline bailout Boeing bailout The race to 300 will be quick,bullish
shorts are getting killed. Cover now before it gets worse for yall,bullish
"tomorrow is going to be a very painful day for bears , you wont get relief until the 50 day 654 that is the first time any smart short will take a stab",bullish
mannnn I sold at 23,bullish
CNN Fox the rest of the media are in full force spewing fear and endless uncertainties after witnessing a historic run for Dow and heard the intention of reopening US businesses back to normal .. Clearly ...Enemy of the State!,bullish
look at all these bears cant believe the price action,bullish
Cramer has just mentioned NVDA to buy,bullish
So cheap its unbelievable... yall better get in now. This is just the beginning,bullish
Soo tommorow on the expected approval of the bill. My opinion is 156 163 then back down Thursday . Unless theres no bill approval and the impact of Thursdays news and then Death Friday .,bullish
fake accounts can leave now Thank you. This is going back up to minimum 750. But it will reach down to 350 before go up,bullish
25 coming soon! Im holding my calls,bullish
Ill retire for the month after caking in 300k500k tomorrow..,bullish
"now that Im thinking, I wish I was in calls instead of the stock itself",bullish
Dont worry Bears its only up 120 points you fools,bullish
wow those bears getting killed..,bullish
weekly one candle stick driving shorts nuts .81 low and high lets repeat now,bullish
for those who shorted the first time and held all the way to for the drop! Let me know how long you are holding for the short before you exit as well!,bullish
"This stock is insane. In the span of a little over a month, it drops from s to s, and now its already back to s.",bullish
i had an epiphany.once they sign stimulus package later this will,bullish
in at 17.50 longgggggg hold,bullish
hit this morning.... taking off,bullish
in from 7.69 holding,bullish
Game Changer! Now Backed by Billions!,bullish
"holy chit its 705 central, stock price still wont go down like Bears want",bullish
dont miss the it will be a nice view I promise,bullish
I guess buying at 20.50 was a good idea!,bullish
55 up on after only 7 days,bullish
the pressure just start for the to cover.,bullish
letssss goooo. The king is back,bullish
"bears starting to come out from drop, lets see where this goes",bullish
. This is going to be a beautiful day,bullish
all the MM want this for 15 yr hold..,bullish
Stupid bears are now coming up with 120 PT lol. What were you doing when you said it will go to 60. Burn bears !!!!,bullish
margin call!!!! 9.45 am!!,bullish
sold before that little dip. Hoping this will dip harder so I can hop back in,bullish
"not easy to buy this right now, but that is how it goes...",bullish
"Im not jumping this ship , MM wanna scare me but waiting for the rip higher..",bullish
shorts need to cover market bottom is in government bailout in place,bullish
Where are they we heading to bears ?,bullish
not seeing very many bears on here now maybe theyre filing for bankruptcy,bullish
Lets go BA Lets get to and,bullish
this passes 546.62 bye bye bear bears,bullish
Just taking a breather! Will run hard this is just the set up for the run These Koala bears are in for some serious pain!!! its hard to stop the technical correction near term PT easy!,bullish
Told You invest in great American Companies by year end happy trading.,bullish
shorts be like its fine,bullish
waiting to fly above 60 soon green 2 days for sure,bullish
"Got in at ,, was gonna sell at But it looks I will sell for",bullish
did anyone take me seriously when I said I said its time to fly!,bullish
called it spot on again,bullish
in the 170s in 20 mins? Who would have ever thought,bullish
Amazing move here today. Congrats to all,bullish
Where are all those bears now ? You were so confident this Monday,bullish
"I want Boeing to return to ATH eventually, but please close below on Friday.",bullish
DO NOT BE LIKE NOONAN,bullish
thank you for 2k this morning,bullish
Shorts I am so happy you lost so much money since yesterday . This what you get for spreading rumors saying BK coming huh. You were betting against America. So learn your lesson and leave this alone. 200 here we come,bullish
everybody loves touchless deliveries...its happening and TESLA has a backlog not just a little but a MASSIVE BACKLOG .......1000 here I come,bullish
Shorts are going to get burnt badly,bullish
loving BGG for a soluble soon,bullish
Disney plus in Europe!! 200 by 2021. Better start building a position.,bullish
I hope you didnt short it,bullish
Bring 757 With NEW TechBoeing,bullish
Who grabbed shares under !?,bullish
anyone else fill sub .40,bullish
looks like BABA wants to come back,bullish
was that the dip to enter,bullish
imagine going short on this based on an forced question. Ofc they gonna say the virus has an impact,bullish
you wont see single digit againfor a while,bullish
my only red stock today. Funny,bullish
Yes Maam!!! Yes Muther Fuin Maam!!!!,bullish
", Will likely hold these 200 shares for long time .",bullish
just loaded up see yall on the moon in 3 to 6 months,bullish
been coiling in this channel all day!!! Bout to breakout in a big way!!!!,bullish
I picked up 5 shares at 200 two days ago.... should have bought way more. Oh well,bullish
about to launch past for close?? Lets gooo,bullish
got in at .51 and sold half for .02 a minute ago. Riding on the house now. Feeling good!,bullish
"bears be like Auto sales down, this is more than an auto company",bullish
loaded 25 shares today long term,bullish
gave all gains back from yesterday,bearish
hope this goes above 80 tomorrow and friday. Want to get some puts loaded for the weekend,bullish
that was a beautiful move Senator Sanders no one was believing this bs rally,bearish
I live to trade another day!,bullish
"FYI saw 10 car haulers full of teslas y,s,3 rolling south on i5 in Cali today Fundingstillsecured",bullish
bears are shorting at the market bottom...well good luck as Trump wants to see Dow at 30000 soon,bullish
ah Strong as an ox,bullish
"get in now, its mooning tomorrow",bullish
Were not letting them go out of business and Europeans start manufacturing all the planes.,bullish
SHORTS GONNA GET THROTTLED TOMORROW. HERE COME THE PAIN!!!!,bullish
Lil Told me Employees are Being Paid From Company Boeing to stay home for 2 weeks.. Truth,bullish
"Tariff issues under control, COVID 19 being contained, its time for the sleeping dragon to awake GO BABA",bullish
new IPhones wont be on time coronavirus slowed production. Definitely BEARISH for now .,bearish
what a wonderful day here .. now the questions will the MM try to PR this sp back down.. over a year of negative headlines are they done??,bullish
UP UP AND AWAY BACK TO 1000,bullish
No bad news for last weekend could pull back nor the unemployment report will be.,bullish
reload at .00 then taking this to .02,bullish
Droping down to .87,bearish
Im only asking for another 30 tomorrow,bullish
"this is my prediction for tomorrow. Job report in the am, Market goes down. Then House approves bill, market goes green. Typically planned out process.",bullish
Still cant believe that we were given an opportunity to buy this under 90 . The world has gone mad.,bullish
"reminder for the geniuses, people are expecting whats coming on the report... it shouldnt impact!",bullish
who sold this at 95 few days ago???,bullish
soon Bad jobless claims expected thats why 2 trillion stimulus,bullish
Oh great skyfather Boeing please give us another fortuitous day in the market. Does anyone else smell a three peat,bullish
the new iPhone will be able to process a stool sample,bearish
lets gooo buying 1500 more shares,bullish
Looks like another good day,bullish
oh its going to the moon today,bullish
why is this down soooooo much??? Lol you shorts are screwed today,bullish
"China goes back to normal, McDonalds opens its doors",bullish
poor bears those margin calls aka the type broker liquidates your holdings,bullish
love me some bear money!!!,bullish
"Ayo look at all these bears mad I hate to say I told yall, but I told yall Things fall apart when the center too weak to hold yall",bullish
THAT WAS THE 930 DIP?!? This is gonna be a great day. Thats a strong uptrend kids.,bullish
I am out thank you BA go higher more for my Bulls,bullish
short covering will drive this much higher good bye cockroaches,bullish
boeing challenging you to double your stock price in a week Again,bullish
cant wait for this drop mark my words or make fun of me,bearish
How many Bears bought a lot of puts yesterday and on a borrowed money.??. ...wow I guess lots of you,bullish
sorry shorts but youre no match for endless Fed money,bullish
underperforming the dow by 13 this week,bearish
and this b is gonna crash,bearish
willing to accept pattern day reader to lock in gains,bullish
if only I added more below 100,bullish
this my just dump shortly,bearish
ok Im in ! Last time Im missing the train this time Im not gonna miss the plane ! Fuck ittttttttt !,bullish
lets go to the top,bullish
why cant All stocks be this easy,bullish
Just taking a little nap.. Soon,bullish
This baby is just getting started,bullish
Dow exploding. Tesla going down. bears getting scared. Yep.,bullish
Moodys says Alibaba is an A1. So do I.,bullish
shorts told me BAC will be on sale. 5 they said,bullish
its stuck!! 238 shares 95.23,bullish
GTFO NOW!!!!!!!!! MARKETS ABOUT TO CRASH REAL HARD. .. CASES ARE,bearish
this market is so manipulated its funny .,bearish
"should have bought all my calls at 8, but 12 will work",bullish
I mean...cheers to everyone who snuck in at 55 Ive been rollin up daily to Sbux and they are PACKED...I mean full out packed. Its my one daily joy WASP life not ashamed,bullish
"if there is five different people do a speech everyday, then SP will go to 3000? Interesting",bearish
"O Boy, BA is now the art of the deal. Lets get it",bullish
i like it short term,bearish
dip of the day next leg 560,bullish
come to daddy..... come to daddy I love you a whole lot at keep coming,bullish
aww bears having their day,bullish
"Pro Gamer Move, Averaged down, and bought a lower strike, at super discount. Should I say thanks for the cheap calls now?",bullish
"hedging my shares with a put, have to protect yourself bruh",bullish
stock falls by and bears start going wild . Yall clowns,bullish
Take off time is around 330 Buckle up please and remember No smoking on board to respect Covid19s privacy!,bullish
today is not going to go down to like yesterday!,bearish
heavy selling into close?? looking for small profit scalp but will hold until the last 2 min of trading for a repeat of yesterdays close.,bearish
HOWS THAT BURN FEEL!! COVER ASSHOLES,bullish
I just got in on Carnival last week. Whats with all he Bears this thing is 60 off its highs.. How much lower do you guys want it to go?,bullish
Howd everyones puts do for them today?,bullish
back to by next week.,bullish
RED COMING IN HOT PLUS 3. SUMTHIN MILLION JOBLESS CLAIMS,bearish
It might go back to where it was last month which is in s very soon. I personally think this is still the best time to get on aboard before it takes off.,bullish
lets be in da money,bullish
alan sloan is one bitter dude LOL he wrote the article posted an hour ago,bullish
remember that one time you could buy this for 10 a share but you were too afraid to take a risk? I dont.,bullish
Quick question..Has Anyone seen Noonan?,bullish
"got in at bought 110 shares and also bought 4 puts ending tomorrow, made over ,000 in less than 3 days and tomorrow will be much more!",bullish
MBGA Make Boeing Great Again,bullish
200 Tomorrow . Took a little bit longer than a week but were rebounding at a fast pace .,bullish
America got more powerfull ind. when they stop.,bearish
my 3 puts gonna make me money,bullish
FLY BOEING!!!! over 1 million job pending the 2T bill.. To big to fail..,bullish
doubles and them pulls back 3 and bears are talking trash,bullish
Give me a DipDip s Got Powder,bullish
hello they have many divisions.. defense worth more.. they still building choppers and missiles.. satellite division still building satellites.. they still have back orders on planes that are not grounded 787.. and cargo planes,bullish
I want to Thank the BEARS in advance for their future covering and the energy snd momentum they will provide,bullish
wow it just seem they are holding her down and option pricing is jacket up on RH I gonna starting pulling out of there,bullish
only a matter of time,bullish
haha here is a clue. When stock market is red Walmart is green,bullish
417 calls on sale. Ill keep you posted how this trade goes...,bullish
I suggest if your long not to look your brokerage accounts today. It wont be pretty! Lol,bullish
even if you dont like boeing just play for the squeeze poor shorts! They will pay for it,bullish
"late morning charge, RUN FOR THE DAY Seriously, govt contracts, company buying, indicators are looking good.",bullish
should of doubled my call,bullish
"If the fear made you sell, I feel bad for you son. I got 99 problems but a bear aint 1",bullish
"Guys stop complaining. This stock is held down for sure. If you want to profit, just keep buying at these low levels and wait for their numbers! You need to be patient with this. Its much less volatile than other companies. LT",bullish
its like a bad bloating after eating a salad. You knew its bad for ya but you still had it.Thats all bulls...the bloating is real and you gonna have a diarrhoea,bearish
"The price is good to get in. If You cant run with the big dogs then stay on the porch. Great opportunity for long term investors. To many great minds working on a CV antiviral drug, success will come. Then MA will",bullish
"Apple products dont get Virus , we all know that",bullish
the right thing to do is buying more shares Now,bullish
I forget how low the volume can get on Friday,bullish
no other place Id rather be.. soon.,bullish
Jesus Christ. They are clapping,bullish
Whole planet will now subscribe to Netflix..,bullish
looks like a big trap to me,bullish
who shorts the biggest stimulus in history? This isnt sell the news event,bullish
a pump... you bulls are imbeciles,bearish
ok just keep adding to your short,bullish
think im crazy I bought 5 calls for the close if get a rally here ima be happy squeeze !!,bullish
what a splash my puts are going to bring in the money,bearish
"sadly, da only thing poor bears can cling to is more bad news",bullish
Excellent.. 400 by the end of the year,bullish
"Bulls are clowns. The U.S will surpass 100,000 infections over the weekend. Big headline coming",bearish
"Buy Tesla Stock, Wall Street Says. A Comeback Will Happen Eventually",bearish
buy buy buy! Is like pumping water out of the,bullish
"gaps up next Monday, just hold strong and adding more shares before",bullish
"Dropping fast, maybe to much going on to hold over the weekend. I might get in after all.",bullish
last 15 mins can be crucial,bullish
The Bulls actually thought todays fake rally would hold?,bearish
held my puts over the weekend down 40 I dont see how this could be green Monday,bearish
WHOOPS WHO TOLD YA TO GET OUT EARLIER,bearish
bear flag breakdown 365 .,bearish
good chance parks will be closed till atleast fall,bearish
"content is garbage, needs movies",bearish
.B goodbye old sir... its not your fault that Americans are broke,bearish
no matter what trump do if we dont get vaccines soon enough we in trouble,bearish
ELON talking about making ventilators till no bailout money came his way....said not gonna try what a loser,bearish
I will only buy it if it use the stimulus to buy back shares,bearish
to the moon!!! this will eventually will get back where it was but dont think its happening anytime before this virus is gone..,bearish
Feel so sad about those who bought last month,bearish
Futures rippin! Another 4 out of 5 Green Day week coming,bullish
"too many bears...2 punish , crystal ball sees a Faceripper session near u..",bullish
Stop those shorts sellers for 1 month . Protect American people 401 K from those shorts sellers vampires,bullish
Feds will start buying and you evil shorts hope to feel some that pain,bullish
Bears when the word hydroxychloroquine comes up,bullish
I sense angst among late bears who bought puts,bullish
"Technicals are solid suggesting continuation. When nobody has any idea, fall back is technicals! Apple",bullish
funny how Cramer is basically hinting everyone to short the market and you know how that goes always bet against him,bullish
255.86 I change my mind. Bought calls,bullish
well that stopped the bleeding,bearish
"only possible explanation for the weak close is accumulation, someone trying to keep this below before ER",bullish
I thought this would explode today,bullish
anyone else add to their short on that silly pump based on making face shields? Lmao!!!,bearish
I sure do know how to pick em I live to trade another day!,bearish
i and I would says continue your run nvda,bullish
looking like 70 dollars tomorrow lets see if it can complete the uptrend,bullish
bulls got the upper hand here bears are looking like dooooodooo im bullish long,bullish
buy out weighs ask uhh,bearish
"open , still would be a great value buy with the dividend",bullish
take me to the moon please,bullish
let see bulls bet burn,bearish
dayum was lookin to grab more cheap puts!,bearish
good be up early if u wanna sell of for 516 u can sell at 300no offense I Kno someone is offended,bearish
Why didnt I go ultralong on this ago? Fuk!,bullish
"the word of the day is, rebalance eg. Market Makers will rebalance the SHIT out of Tesla today",bearish
The Zandaam cant catch a port of harbor and people are dying yet bulls are still bottom fishing this piggy,bearish
judging by the number of Amazon trucks rolling through my neighborhood BUSINESS BE BOOMING!,bullish
"easy cash, just go with the flow..",bearish
119120 EOD? The safety measures arent bearish. I love the fact that they are finally doing this. They must have been reading some our posts over the weekend.,bullish
no buy backs no dividend no ships moving. Ok share offering,bearish
it feels so good to have bought this at,bullish
everyday we are inching closer and closer to my shares also you guys should be expecting a negative fiscal year for this bad boiiii. Not good. And major dilution coming.,bearish
one of the only confident buys out there .,bullish
just trade sideways I dont care just dont go any further down,bullish
the beast can we see 400 end of the week??,bullish
Lets go to 273 for sure today!,bullish
Lol this pump is temporary they are about to dilute their shareholders and they took on MORE DEBT and they arent making money. Allowing a lender first claim to their distressed assets.,bearish
Market turning green this will turn red,bearish
make your decision up. bouncing around all over the place,bullish
load up on puts now.,bearish
gorgeous!!!!! Deep green engulfing candles!!! yes!!! Higher it wants,bullish
The Kraken refuses to die!,bullish
opposite of what it does most days of dip and then rip. Maybe rip then dip????,bearish
someone please explain why this is up? Lmao,bearish
very interesting here. Looks like it wants to break out,bullish
will factory orders effect ups on Thursday?????,bullish
I gotta give the bulls props today. But youre delusional if you think this will sustain.,bearish
Im thinking that the taxes being dumped on this composing will not help their short term situation...,bearish
hope you guys had a great morning bulls time for you guys to go!,bearish
buy the dip it was just Cuomo being a cry baby again for the breaking news so algos just traded against it,bullish
over and this stock isnt off to Quickly give me that upgrade tomorrow morning,bullish
This will retest 300s soon.,bearish
waiting 527 for a big drop,bearish
"wait on it. She will crumbleeee the rest of the day, tommorow, and Friday",bearish
GREAT NEWS ! 10 stack In Chinese courier company! Lets go,bullish
in 3 days the numbers will be out and amazon will soar. The big squeeze is coming boys and girls. Our patience will payoff handsomely,bullish
Almost there! Im a buyer at 20 or less,bullish
all I need is 257 that all,bullish
Holding up well today considering current conditions,bullish
I see a red day tomorrow,bearish
will it close green? hmmm. if not.... yikes for bulls the rest of tha week. Js.,bearish
with none of these things Disney will make for 6090 days lol maybe will go to,bearish
Does anyone know if the internal email about delivery already leaked which would explain the Bull flag and the upbeat on a red day?! Just wondering,bullish
my alert went off holding these puts till end of week down trend from this recent pump got my bag of puts,bearish
banked on the calls from .36 to 1.55!! See video review on profile Then got on puts at close. Should be red tomorrow imo.,bearish
hmmmm.... too ambitious to possibly see 90s by Friday? Short short shorts lol I guess the Xanax finally wore off on the market?! Lol,bearish
Yayyyy! So glad I held I held these overnight!,bearish
sold short and bought puts around 94.20 98 impending,bearish
Ppl gonna get rude awakening thinking this is some sort of safe haven right now....theyre getting killed more than anybody...,bearish
I still cant believe people bought this at dollars .,bearish
covered here... will short next pump,bearish
Charts dont lie. then under soon,bearish
adding more puts if the mouse wants to bounce again,bearish
"its over man just let it go! let it go! no true bear is leaving till we get our drop... We are salivating, and all irrational pumps make us lick our lips lol",bearish
another massive buying opportunity here! Lets go! Buy buy buy!,bullish
Can we get today ? to the moon,bearish
hahaha! This price action is hilarious. Guarantee the it close at 93.50 .. Same where it opened,bearish
Broke 240 going down to 220,bearish
They arent even letting the bulls breathe,bearish
Bear Market Reality Check For Blind Bulls! Bear eats bounces!,bearish
Massive drop part 2 coming tomorrow. Death cross on the weekly.,bearish
whooooops I sold little shy of 100 as you see today this paid huge swing and bangerang,bearish
I wouldnt touch this with a stick toxic AF very very,bearish
still waiting for 200s,bearish
"you want to know the April fools joke? The after hours price action, lol. Someone trying to make it look like it will recover",bearish
Tommorow is going to be Christmas with these puts,bearish
Quick a potential bargain oh my fault I just bought a bag of,bearish
Shockwave will hit markets after jobless claims s come in! 10 million Very possible!,bearish
lol its been weeks of bloodbath but the bulls on here trying to justify why they bought in,bearish
I am shocked... SHOCKED this isnt going to the moon,bearish
Put some pressure on that. WE GOT A BLEEDER,bearish
"dont listen to the bears , we are going today",bearish
a bk is the only thing who can save these poor industries,bearish
flush to today this is a pig,bearish
desperation with the gap up.,bearish
someone tag that guy. I want him to personally see this wit all that talk he was doing in pm,bearish
"only down from here, look for a new low tomorrow or early next week. Buy low, sell high, make",bearish
Sink her bead underwater really good,bearish
"Bulls, dont be a hero trying to catch the shares big money is dumping on this ticking time bomb.",bearish
"again, thank u for that reload op bulls... I was hoping u could get it to 98, but took a ton of shorts at 97 ish..",bearish
yeah cause this is bullish! Sip on your delusional tea,bearish
60 is the magic number. Could go lower but I will buy at 60. Will take that huge risk.,bearish
Shes about to break her,bearish
"FB, AAPL, and BoeingNegative...waiting to see Amzn and Netflix the bed",bearish
PUT CITY HERE I CUM,bearish
we in a global recession nobody buying laptops or a iPhone. We all hoarding groceries instead,bearish
I knew I should have bought two puts yesterday morning... Oh well. Im happy!,bearish
this needs to die already,bearish
"LETS BE HONEST, TODAY WAS THE UNEMPLOYMENT RALLY",bearish
under .00 in coming,bearish
Power hour but for selling,bearish
elong and friends dumping before releasing numbers,bearish
you do realize it is down from and only made back todays losses,bearish
why is it not going up?,bearish
anyone got some Lube? Imma need some for my puts,bearish
its just false hope wont break 11 percent because this bear ate your gainsgrrr by am tomorrow or tonight,bearish
new bag holders created off of some weak news lol,bearish
Short at open is going to be beautiful,bearish
Theres gonna be a lot of disappointed bulls here,bearish
rename this company macrosex because its printing me !!!!,bullish
"RED by next week , if not tomorrow",bearish
Lol I shoud have sold my puts,bearish
"this is hilarious, the employment rate is going to be in chaos, the economy will be in recession, and you got trump good luck fake gold hunters",bearish
Futures not looking good and after hours was a pump and dump. Sorry bulls.,bearish
lolololol theres a premarket guys... people will take profit...itll bring this to 400 if not then im wrong...,bearish
I wanna short u again,bearish
Should be ok as long as it doesnt break below . Come to papa.,bearish
is the Fremont plant open? Honest question..... so how are they going to meet that year end target?,bearish
Get ready for more disappointment bulls,bearish
sitting comfy on my puts for next week,bearish
who bought above 500 and thought its going to 600 today?,bearish
"get ready for the ride down, under 120 today. Ready to buy under wait til next week",bearish
"Fools are still buying worthless equity that pays no dividends. Come on, its junk bond is paying 11.5 coupon",bearish
"yall taking cruises anytime soon? Like come on now, on top of no bail out, what yall smokin, I want some, on second thought no I dont I like my money",bearish
time to sell........ here we go,bearish
hey atleast the bulls slept well last night ! Not so much tonight though,bearish
just a matter of time,bearish
hacking options to death. Gahhhhhhh,bearish
Mercedes Benz makes more money in 1 hour than Tesla makes in 1 month I am a buyer at 200,bearish
lots of bulls are crying right now.,bearish
drop to please or less!!,bearish
wondering if 400 put would pay off next week,bearish
I really hope this drops below,bearish
nobody actually believes those numbers,bearish
"Sorry, in for calls again. Cant help myself",bullish
Thought my short was going to be painful today but not so much Max short like Jim Chanos,bearish
over price change in less than 24 hours and bulls are talking about buying TESLA in this environment . I thought I was crazy,bearish
I sold my puts this morning but have no idea how this is up,bearish
EZ money all day baby!,bearish
coffee is essential in KirklandSeattle,bullish
this pos was 51 in January they had a great quarter for sure,bearish
"Walmart is doing a tremendous job great friends I have, actually very good friends tremendous job to them tremendous tremendous tremendous Trump 2020!",bullish
RIP Monday. CDC announces virus will be around for 2 more years. Bye theme parks,bearish
CPO leaving. Next is the CFO. This pig is done,bearish
Next week sounding grim if you believe what you hear on the TV,bearish
weekly pinbar. History repeats itself. Left to right..,bearish
ready for lift off!,bullish
d r y e l e c t r o d e t e c h n o l o g y,bullish
Tbh I bought more Boeing today at 138... I just couldnt help myself,bullish
"pssst, bears, its gonna be a red day.... if youre long puts",bullish
270 open!!!! take notes!!! called it in the morning when it was 248!!! Check my comments,bullish
"Anyone shorting this is doing so at that little spike all the way down . It may not make sense, things may not be open but things may further go up and in face ripping fashion. Disney will do the opposite of what makes sense.",bullish
good bye shorts time to scatter,bullish
"I dont even care if this drops more. I hope it does. Ive bought shares at 97, 123, and 138. Give me 60 and all I will do is buy more",bullish
are toast the squeeze continues,bullish
The clown panic is slowing. Death rate is best of all recent years. Bears and haters missed out. So sad.,bullish
can we see 32620 high I would like to start seeing profits. I appreciate you turning around for me,bullish
profit taking about to turn into buying,bullish
Ha..Cramer just changed his mind about Boeing,bullish
"dont let them take your position, this is going to go up",bullish
"wait a minute, dont say its so, I thought Cramer and CNBC all said that oil was supposed to crater over the weekend, and yet, someway, somehow, were trading higher",bullish
I got sucked in at 161 Just get wait for another pop !!,bullish
new average 11.65,bullish
broke through the resistant line 148 then 143.00 The markets mad at Boeing,bearish
that looks like a to the bears,bullish
So tell me again why a delayed test flight of the 737 MAX and two new software updates that dont even have an estimated completion date is bullish again?,bearish
Euro futures are Down.. doesnt look good for us..,bearish
if you havent heard 50 million times already there have been furloughs and pay cuts,bullish
see bulls trapped at the end,bearish
double top or potential breakout near ?,bullish
"I just wanted to keep it 100 rn, has anyone ever heard of GHSI and what there doing today?",bullish
what is the significance of 150 give it a rest bulls,bearish
Huge pick up in ads recently. One every three posts on Instagram and Facebook now,bullish
daddy trump and Powell should give the markets 4 trillion a day,bullish
time to give up the gains.,bearish
each of these pops has paid my puts today in again here for gap down,bearish
I started a nice bag from todays end of day pump here. Cant wait to post when this prints.,bearish
9495 tomorrow 103 Monday Lol,bearish
this was at before they even knew the parks were closing,bearish
.50 sleep on that Bears,bullish
"I TALKED TO MY GOOD FRIEND WARREN THE OTHER DAY, he said I am selling some airline stock to get more cash to put into Boeing. I told him it was a great idea! Beautiful big planes",bullish
coke really koed the bears today,bullish
Taking taking some profits down to TMDI possible PR release this Thursday Imo! GLTA,bullish
doesnt add up to much... .50 a year,bearish
this bad boy is going to reach that 103 price again very soon!,bullish
pajama traders giving institutions a nice pop to dump their positions,bearish
oh man im good .,bullish
why are we not pass yet,bullish
100 pump? Or is 115 off the table today.,bearish
all these bears trying to comfort themselves,bullish
"just spent at academy sports, clearance specials corona",bullish
whos holding from 107?,bearish
so many suckers here bought calls. Thinking 120. Lol. Loaded on puts right out of the gate. Show me the trade Monday sub 100,bearish
a lot of puts just expired worthless,bullish
